/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[02:55.820 --> 02:56.160] um
[02:56.160 --> 02:56.300] [*]
[02:56.300 --> 02:56.500] like
[02:56.500 --> 02:56.940] medieval
[02:56.940 --> 02:57.360] [*]
[02:57.360 --> 02:57.480] stuff
[02:57.480 --> 02:57.820] [*]
[02:57.820 --> 02:58.000] like
[02:58.000 --> 02:58.420] [*]
[02:58.420 --> 02:58.760] kings
[02:58.760 --> 02:58.900] [*]
[02:58.900 --> 02:59.020] and
[02:59.020 --> 02:59.400] queens
[02:59.400 --> 02:59.920] have
[02:59.920 --> 03:00.120] you
[03:00.120 --> 03:00.280] ever
[03:00.280 --> 03:00.740] seen
[03:00.740 --> 03:00.860] the
[03:00.860 --> 03:01.140] princess
[03:01.140 --> 03:01.580] bride
[03:01.580 --> 03:01.820] or
[03:01.820 --> 03:02.100] read
[03:02.100 --> 03:02.260] it
[03:02.260 --> 03:03.060] I
[03:03.060 --> 03:03.300] like
[03:03.300 --> 03:03.460] the
[03:03.460 --> 03:03.900] things
[03:03.900 --> 03:04.320] too
[03:04.320 --> 03:04.740] [*]
[03:04.740 --> 03:06.300] yeah
[03:06.300 --> 03:06.540] and
[03:06.540 --> 03:06.740] then
[03:06.740 --> 03:06.920] the
[03:06.920 --> 03:07.240] movies
[03:07.240 --> 03:07.580] I'm
[03:07.580 --> 03:07.680] also
[03:07.680 --> 03:07.880] like
[03:07.880 --> 03:08.520] comedies
[03:08.520 --> 03:08.920] are
[03:08.920 --> 03:09.180] like
[03:09.180 --> 03:10.080] those
[03:10.080 --> 03:10.900] [*]
[03:10.900 --> 03:11.080] are
[03:11.080 --> 03:11.300] also
[03:11.300 --> 03:11.500] kind
[03:11.500 --> 03:11.700] of
[03:11.700 --> 03:11.820] all
[03:11.820 --> 03:12.080] over
[03:12.080 --> 03:12.260] I
[03:12.260 --> 03:12.420] just
[03:12.420 --> 03:13.000] don't
[03:13.000 --> 03:13.280] [*]
[03:13.280 --> 03:13.400] like
[03:13.400 --> 03:13.740] [*]
[03:13.740 --> 03:13.940] um
[03:13.940 --> 03:15.120] [*]
[03:15.120 --> 03:15.480] like
[03:15.480 --> 03:15.780] they're
[03:15.780 --> 03:15.980] really
[03:15.980 --> 03:16.440] stupid
[03:16.440 --> 03:16.720] [*]
[03:16.720 --> 03:16.880] movies
[03:16.880 --> 03:17.440] [*]
[03:17.440 --> 03:17.700] like
[03:17.700 --> 03:18.200] um
[03:18.200 --> 03:21.100] I'm
[03:21.100 --> 03:21.180] trying
[03:21.180 --> 03:21.380] to
[03:21.380 --> 03:21.540] think
[03:21.540 --> 03:21.660] of
[03:21.660 --> 03:21.760] a
[03:21.760 --> 03:21.880] good
[03:21.880 --> 03:22.160] example
[03:22.160 --> 03:22.420] I
[03:22.420 --> 03:22.620] don't
[03:22.620 --> 03:22.720] know
[03:22.720 --> 03:22.880] just
[03:22.880 --> 03:23.080] like
[03:23.080 --> 03:23.180] the
[03:23.180 --> 03:23.540] really
[03:23.540 --> 03:23.860] like
[03:23.860 --> 03:24.020] the
[03:24.020 --> 03:24.260] ones
[03:24.260 --> 03:24.400] that
[03:24.400 --> 03:24.480] are
[03:24.480 --> 03:24.620] supposed
[03:24.620 --> 03:24.820] to
[03:24.820 --> 03:25.000] be
[03:25.000 --> 03:25.280] funny
[03:25.280 --> 03:25.720] [*]
[03:25.720 --> 03:26.220] but
[03:26.220 --> 03:26.500] like
[03:26.500 --> 03:26.780] [*]
[03:26.780 --> 03:27.940] it's
[03:27.940 --> 03:28.100] like
[03:28.100 --> 03:28.400] really
[03:28.400 --> 03:29.040] like
[03:29.040 --> 03:29.220] did
[03:29.220 --> 03:29.340] you
[03:29.340 --> 03:29.620] have
[03:29.620 --> 03:29.880] to
[03:29.880 --> 03:30.380] [*]
[03:30.380 --> 03:30.800] do
[03:30.800 --> 03:31.200] that
[03:31.200 --> 03:31.540] you
[03:31.540 --> 03:31.800] know
[03:36.720 --> 03:36.720] yeah
[03:43.740 --> 03:43.740] with
[03:43.740 --> 03:43.960] my
[03:43.960 --> 03:44.340] [*]
[03:44.340 --> 03:44.480] family
[03:44.480 --> 03:45.160] um
[03:45.180 --> 03:45.420] um
[03:45.420 --> 03:48.280] [*]
[03:48.280 --> 03:48.860] my
[03:48.860 --> 03:49.560] sister
[03:49.560 --> 03:49.860] got
[03:49.860 --> 03:50.520] married
[03:50.520 --> 03:50.900] I
[03:50.900 --> 03:51.460] [*]
[03:51.460 --> 03:52.620] don't
[03:52.620 --> 03:52.700] know
[03:52.700 --> 03:52.800] if
[03:52.800 --> 03:52.920] that
[03:52.920 --> 03:53.140] was
[03:53.140 --> 03:54.080] before
[03:54.080 --> 03:54.420] um
[03:54.420 --> 03:54.800] last
[03:54.800 --> 03:55.300] meeting
[03:55.300 --> 03:55.520] or
[03:55.520 --> 03:55.880] after
[03:55.880 --> 03:56.060] I
[03:56.060 --> 03:56.260] can't
[03:56.260 --> 03:56.480] remember
[03:56.480 --> 03:57.060] [*]
[03:57.060 --> 03:57.340] um
[03:57.340 --> 03:58.340] [*]
[03:58.340 --> 03:58.540] but
[03:58.540 --> 03:58.800] my
[03:58.800 --> 03:59.160] sister
[03:59.160 --> 03:59.400] got
[03:59.400 --> 03:59.780] married
[03:59.780 --> 04:00.280] [*]
[04:00.280 --> 04:00.560] and
[04:00.560 --> 04:00.820] so
[04:00.820 --> 04:01.320] that's
[04:01.320 --> 04:01.580] really
[04:01.580 --> 04:02.100] that
[04:02.100 --> 04:02.520] was
[04:02.520 --> 04:02.780] fun
[04:02.780 --> 04:02.980] I
[04:02.980 --> 04:03.180] was
[04:03.180 --> 04:03.360] in
[04:03.360 --> 04:03.480] that
[04:03.480 --> 04:03.800] I
[04:03.800 --> 04:03.960] was
[04:03.960 --> 04:04.080] in
[04:04.080 --> 04:04.220] her
[04:04.220 --> 04:04.480] wedding
[04:04.480 --> 04:04.680] I
[04:04.680 --> 04:04.940] was
[04:04.940 --> 04:05.080] the
[04:05.080 --> 04:05.340] maid
[04:05.340 --> 04:05.480] of
[04:05.480 --> 04:05.700] honor
[04:05.700 --> 04:07.100] [*]
[04:07.100 --> 04:07.680] um
[04:10.560 --> 04:10.560] yeah
[04:10.560 --> 04:10.960] and
[04:10.960 --> 04:11.100] the
[04:11.100 --> 04:11.300] rest
[04:11.300 --> 04:11.480] of
[04:11.480 --> 04:11.620] my
[04:11.620 --> 04:12.020] family
[04:12.020 --> 04:12.460] [*]
[04:12.460 --> 04:12.760] I
[04:12.760 --> 04:13.020] don't
[04:13.020 --> 04:13.140] really
[04:13.140 --> 04:13.380] know
[04:13.380 --> 04:13.620] [*]
[04:13.620 --> 04:14.080] nothing's
[04:14.080 --> 04:14.280] really
[04:14.280 --> 04:14.460] [*]
[04:14.460 --> 04:14.560] changed
[04:14.560 --> 04:14.820] I
[04:14.820 --> 04:15.100] guess
[04:15.100 --> 04:15.500] [*]
[04:15.500 --> 04:15.820] it's
[04:15.820 --> 04:16.040] just
[04:16.040 --> 04:16.500] both
[04:16.500 --> 04:16.800] my
[04:16.800 --> 04:16.980] [*]
[04:16.980 --> 04:17.100] parents
[04:17.100 --> 04:17.300] go
[04:17.300 --> 04:17.420] to
[04:17.420 --> 04:17.580] work
[04:17.580 --> 04:17.780] every
[04:17.780 --> 04:18.020] day
[04:18.020 --> 04:18.300] [*]
[04:18.300 --> 04:18.680] and
[04:18.680 --> 04:18.880] my
[04:18.880 --> 04:19.080] brother
[04:19.080 --> 04:19.200] and
[04:19.200 --> 04:19.280] I
[04:19.280 --> 04:19.400] go
[04:19.400 --> 04:19.520] to
[04:19.520 --> 04:19.760] school
[04:21.660 --> 04:21.660] and
[04:21.660 --> 04:21.920] it's
[04:21.920 --> 04:22.080] just
[04:22.080 --> 04:22.240] kind
[04:22.240 --> 04:22.460] of
[04:22.460 --> 04:22.640] like
[04:22.640 --> 04:23.960] [*]
[04:23.960 --> 04:24.120] yeah
[04:24.120 --> 04:24.640] that's
[04:24.640 --> 04:24.740] how
[04:24.740 --> 04:24.920] it's
[04:24.920 --> 04:25.040] always
[04:25.040 --> 04:25.300] been
[04:31.600 --> 04:32.520] [*]
[04:32.520 --> 04:33.920] it's
[04:33.920 --> 04:34.040] kind
[04:34.040 --> 04:34.300] of
[04:34.300 --> 04:34.540] weird
[04:34.540 --> 04:34.900] I
[04:34.900 --> 04:35.200] think
[04:35.200 --> 04:35.620] because
[04:35.620 --> 04:35.840] like
[04:35.940 --> 04:37.540] [*]
[04:37.540 --> 04:37.880] but
[04:37.880 --> 04:38.040] at
[04:38.040 --> 04:38.140] the
[04:38.140 --> 04:38.240] same
[04:38.240 --> 04:38.400] time
[04:38.400 --> 04:38.520] like
[04:38.520 --> 04:38.980] it's
[04:38.980 --> 04:39.620] [*]
[04:39.620 --> 04:40.220] I
[04:40.220 --> 04:41.180] don't
[04:41.180 --> 04:41.280] know
[04:41.280 --> 04:41.860] I'm
[04:41.860 --> 04:42.060] happy
[04:42.060 --> 04:42.320] for
[04:42.320 --> 04:42.520] her
[04:42.520 --> 04:43.340] [*]
[04:43.340 --> 04:44.160] but
[04:44.160 --> 04:44.440] like
[04:44.440 --> 04:45.000] it's
[04:45.000 --> 04:45.200] kind
[04:45.200 --> 04:45.340] of
[04:45.340 --> 04:45.560] weird
[04:45.560 --> 04:45.720] the
[04:45.720 --> 04:45.980] fact
[04:45.980 --> 04:46.200] that
[04:46.200 --> 04:46.380] like
[04:46.380 --> 04:46.840] [*]
[04:46.840 --> 04:47.000] I
[04:47.000 --> 04:47.300] never
[04:47.300 --> 04:47.560] [*]
[04:47.560 --> 04:47.700] thought
[04:47.700 --> 04:48.280] of
[04:48.280 --> 04:48.440] [*]
[04:48.440 --> 04:48.560] her
[04:48.560 --> 04:48.940] [*]
[04:48.940 --> 04:49.220] being
[04:49.220 --> 04:49.640] married
[04:50.660 --> 04:50.660] when
[04:50.660 --> 04:50.940] all
[04:50.940 --> 04:51.140] of
[04:51.140 --> 04:51.240] a
[04:51.240 --> 04:51.440] sudden
[04:51.440 --> 04:51.660] she
[04:51.660 --> 04:51.880] [*]
[04:51.880 --> 04:52.060] was
[04:52.060 --> 04:52.460] [*]
[04:52.460 --> 04:52.660] and
[04:52.660 --> 04:53.080] honestly
[04:53.080 --> 04:53.920] [*]
[04:53.920 --> 04:54.100] her
[04:54.100 --> 04:54.440] wedding
[04:54.440 --> 04:54.720] came
[04:54.720 --> 04:54.880] up
[04:54.880 --> 04:54.960] a
[04:54.960 --> 04:55.160] lot
[04:55.160 --> 04:55.520] faster
[04:55.520 --> 04:55.760] than
[04:55.760 --> 04:55.840] I
[04:55.840 --> 04:56.080] thought
[04:56.080 --> 04:56.180] it
[04:56.180 --> 04:56.340] would
[04:56.340 --> 04:56.700] [*]
[04:56.700 --> 04:56.900] like
[04:56.900 --> 04:57.740] [*]
[04:57.740 --> 04:58.180] I
[04:58.180 --> 04:58.540] remember
[04:58.540 --> 04:58.840] when
[04:58.840 --> 04:59.000] she
[04:59.000 --> 04:59.180] got
[04:59.180 --> 04:59.500] engaged
[04:59.500 --> 05:00.240] [*]
[05:00.240 --> 05:00.740] and
[05:00.740 --> 05:01.000] then
[05:01.000 --> 05:01.180] like
[05:01.180 --> 05:01.600] those
[05:01.600 --> 05:01.820] [*]
[05:01.820 --> 05:01.940] months
[05:01.940 --> 05:02.240] flew
[05:02.240 --> 05:02.520] by
[05:02.520 --> 05:02.740] so
[05:02.740 --> 05:03.120] fast
[05:03.120 --> 05:03.320] and
[05:03.320 --> 05:03.460] all
[05:03.460 --> 05:03.720] she
[05:03.720 --> 05:04.000] [*]
[05:04.000 --> 05:04.120] was
[05:04.120 --> 05:04.360] getting
[05:04.360 --> 05:04.560] married
[05:04.560 --> 05:04.780] it's
[05:04.780 --> 05:04.920] so
[05:04.920 --> 05:05.220] weird
[05:05.220 --> 05:05.700] [*]
[05:05.700 --> 05:05.960] and
[05:05.960 --> 05:06.280] also
[05:06.280 --> 05:06.880] [*]
[05:06.880 --> 05:07.260] I
[05:07.260 --> 05:07.780] like
[05:07.780 --> 05:08.340] one
[05:08.340 --> 05:08.460] of
[05:08.460 --> 05:08.680] the
[05:08.680 --> 05:08.860] [*]
[05:08.860 --> 05:09.000] most
[05:09.000 --> 05:09.500] [*]
[05:09.500 --> 05:10.520] like
[05:10.520 --> 05:10.680] when
[05:10.680 --> 05:10.840] I
[05:10.840 --> 05:11.040] meet
[05:11.040 --> 05:11.440] someone
[05:11.440 --> 05:11.620] or
[05:11.620 --> 05:11.720] like
[05:11.720 --> 05:11.840] when
[05:11.840 --> 05:12.060] I'm
[05:12.060 --> 05:12.300] close
[05:12.300 --> 05:12.500] with
[05:12.500 --> 05:12.800] someone
[05:12.800 --> 05:13.680] [*]
[05:13.680 --> 05:13.840] um
[05:13.840 --> 05:14.700] [*]
[05:14.700 --> 05:14.900] I
[05:14.900 --> 05:15.180] like
[05:15.180 --> 05:15.760] [*]
[05:15.760 --> 05:15.900] one
[05:15.900 --> 05:16.040] of
[05:16.040 --> 05:16.140] the
[05:16.140 --> 05:16.380] things
[05:16.380 --> 05:16.700] I
[05:16.700 --> 05:16.920] look
[05:16.920 --> 05:17.120] for
[05:17.120 --> 05:17.300] is
[05:17.300 --> 05:17.460] like
[05:17.460 --> 05:17.580] do
[05:17.580 --> 05:17.740] I
[05:17.740 --> 05:17.980] know
[05:17.980 --> 05:18.140] their
[05:18.140 --> 05:18.280] middle
[05:18.280 --> 05:18.320] [*]
[05:18.320 --> 05:18.640] name
[05:19.460 --> 05:19.720] know
[05:19.720 --> 05:20.040] [*]
[05:20.040 --> 05:20.620] my
[05:20.620 --> 05:21.140] [*]
[05:21.140 --> 05:22.440] brother-in-law's
[05:22.440 --> 05:22.580] middle
[05:22.580 --> 05:22.920] name
[05:22.920 --> 05:23.840] so
[05:23.840 --> 05:24.080] like
[05:24.080 --> 05:24.500] I
[05:24.500 --> 05:24.700] don't
[05:24.700 --> 05:24.820] know
[05:24.820 --> 05:25.020] I'm
[05:25.020 --> 05:25.100] kind
[05:25.100 --> 05:25.320] of
[05:25.320 --> 05:25.500] weirded
[05:25.500 --> 05:25.640] out
[05:25.640 --> 05:25.860] about
[05:25.860 --> 05:26.120] that
[05:38.540 --> 05:38.540] but
[05:38.540 --> 05:38.540] that's
[05:38.540 --> 05:38.540] okay
[05:38.540 --> 05:38.540] yeah
[05:38.540 --> 05:38.700] yeah
[05:38.700 --> 05:39.200] [*]
[05:39.200 --> 05:39.420] then
[05:39.420 --> 05:39.920] I'm
[05:39.920 --> 05:40.060] like
[05:40.060 --> 05:40.240] [*]
[05:40.240 --> 05:40.360] see
[05:40.360 --> 05:40.680] that's
[05:40.680 --> 05:40.820] a
[05:40.820 --> 05:41.080] [*]
[05:41.080 --> 05:41.220] starting
[05:41.220 --> 05:41.760] point
[05:41.760 --> 05:42.000] to
[05:42.000 --> 05:42.180] [*]
[05:42.180 --> 05:42.360] start
[05:42.360 --> 05:42.820] a
[05:42.820 --> 05:43.280] nice
[05:43.280 --> 05:43.760] relationship
[06:02.060 --> 06:02.060] bonding
[06:02.060 --> 06:02.060] thing
[06:02.060 --> 06:02.060] there
[06:02.060 --> 06:02.060] so
[06:02.060 --> 06:02.060] yeah
[06:02.060 --> 06:02.780] yeah
[06:02.780 --> 06:03.060] she
[06:03.060 --> 06:03.400] [*]
[06:03.400 --> 06:03.820] lives
[06:03.820 --> 06:04.940] in
[06:04.940 --> 06:05.420] Cedar
[06:05.420 --> 06:05.880] Rapids
