/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[01:38.560 --> 01:38.720] knew
[01:38.720 --> 01:39.460] So
[01:39.460 --> 01:39.720] now
[01:39.720 --> 01:39.920] I
[01:39.920 --> 01:40.220] live
[01:40.220 --> 01:40.420] with
[01:40.420 --> 01:40.680] a
[01:40.680 --> 01:41.060] bunch
[01:41.060 --> 01:41.180] of
[01:41.180 --> 01:41.380] other
[01:41.380 --> 01:41.920] nerds
[01:41.920 --> 01:42.060] which
[01:42.060 --> 01:42.140] is
[01:42.140 --> 01:42.420] nice
[01:43.400 --> 01:44.120] [*]
[01:44.120 --> 01:44.680] And
[01:44.680 --> 01:44.920] then
[01:44.920 --> 01:45.460] academically
[01:45.840 --> 01:46.360] of
[01:46.360 --> 01:46.620] course
[01:46.620 --> 01:46.760] it's
[01:46.760 --> 01:46.840] a
[01:46.840 --> 01:47.080] lot
[01:47.080 --> 01:47.280] more
[01:47.280 --> 01:47.640] rigorous
[01:47.880 --> 01:48.520] but
[01:48.520 --> 01:48.760] only
[01:48.760 --> 01:49.000] having
[01:49.000 --> 01:49.180] two
[01:49.180 --> 01:49.500] classes
[01:49.500 --> 01:49.660] a
[01:49.660 --> 01:49.800] day
[01:49.800 --> 01:50.020] instead
[01:50.020 --> 01:50.220] of
[01:50.220 --> 01:50.420] like
[01:50.420 --> 01:51.420] [*]
[01:51.420 --> 01:51.740] seven
[01:51.740 --> 01:51.860] or
[01:51.860 --> 01:52.160] eight
[01:52.160 --> 01:52.720] I
[01:52.720 --> 01:52.940] feel
[01:52.940 --> 01:53.140] like
[01:53.140 --> 01:53.200] I
[01:53.200 --> 01:53.340] can
[01:53.340 --> 01:53.560] manage
[01:53.560 --> 01:53.660] it
[01:53.660 --> 01:53.820] all
[01:53.820 --> 01:54.000] pretty
[01:54.000 --> 01:54.240] well
[01:57.660 --> 02:06.520] [*]
[02:06.520 --> 02:07.300] Yeah
[02:07.460 --> 02:08.000] [*]
[02:08.000 --> 02:09.740] I'm
[02:09.740 --> 02:09.980] planning
[02:09.980 --> 02:10.080] to
[02:10.080 --> 02:10.200] see
[02:10.200 --> 02:10.280] a
[02:10.280 --> 02:10.480] movie
[02:10.480 --> 02:10.640] with
[02:10.640 --> 02:10.720] my
[02:10.720 --> 02:10.980] friends
[02:10.980 --> 02:11.180] tonight
[02:11.180 --> 02:11.300] so
[02:11.300 --> 02:11.440] they're
[02:11.440 --> 02:11.560] blowing
[02:11.560 --> 02:11.760] up
[02:11.760 --> 02:11.880] my
[02:11.880 --> 02:12.120] phone
[02:13.960 --> 02:13.960] But
[02:13.960 --> 02:14.200] I
[02:14.200 --> 02:14.800] [*]
[02:14.800 --> 02:14.960] love
[02:14.960 --> 02:15.220] my
[02:15.220 --> 02:15.480] friends
[02:15.480 --> 02:16.100] [*]
[02:16.100 --> 02:16.240] so
[02:16.240 --> 02:16.840] dearly
[02:16.840 --> 02:17.000] here
[02:17.000 --> 02:17.140] I
[02:17.140 --> 02:17.300] love
[02:17.300 --> 02:17.400] my
[02:17.400 --> 02:17.600] friends
[02:17.600 --> 02:17.740] back
[02:17.740 --> 02:17.920] home
[02:17.920 --> 02:18.180] too
[02:18.180 --> 02:19.680] We've
[02:19.680 --> 02:19.780] all
[02:19.780 --> 02:19.900] kind
[02:19.900 --> 02:20.100] of
[02:20.100 --> 02:20.220] spread
[02:20.220 --> 02:20.420] to
[02:20.420 --> 02:20.540] the
[02:20.540 --> 02:20.700] wind
[02:20.700 --> 02:20.940] since
[02:20.940 --> 02:21.180] [*]
[02:21.180 --> 02:21.320] college
[02:21.560 --> 02:22.280] [*]
[02:22.280 --> 02:23.140] but
[02:23.140 --> 02:23.780] [*]
[02:23.780 --> 02:23.880] my
[02:23.880 --> 02:24.040] high
[02:24.040 --> 02:24.280] school
[02:24.280 --> 02:24.540] I
[02:24.540 --> 02:24.720] was
[02:24.720 --> 02:24.960] in
[02:24.960 --> 02:25.120] a
[02:25.120 --> 02:25.300] town
[02:25.300 --> 02:25.540] of
[02:25.540 --> 02:26.660] 24000
[02:26.660 --> 02:27.000] people
[02:27.000 --> 02:27.240] My
[02:27.240 --> 02:27.720] graduating
[02:27.720 --> 02:28.060] class
[02:28.060 --> 02:28.380] was
[02:28.380 --> 02:28.520] like
[02:28.580 --> 02:28.640] oh
[02:28.640 --> 02:28.640] my
[02:28.640 --> 02:28.640] gosh
[02:28.640 --> 02:28.640] this
[02:28.640 --> 02:28.640] is
[02:28.640 --> 02:28.640] awesome
[02:28.640 --> 02:29.400] My
[02:29.400 --> 02:29.400] graduating
[02:29.400 --> 02:29.400] class
[02:29.400 --> 02:29.400] was
[02:29.400 --> 02:30.220] 306
[02:30.220 --> 02:30.600] people
[02:30.600 --> 02:31.540] [*]
[02:31.540 --> 02:31.720] and
[02:31.720 --> 02:32.780] [*]
[02:32.780 --> 02:32.980] I
[02:32.980 --> 02:33.200] didn't
[02:33.200 --> 02:33.260] know
[02:33.260 --> 02:33.420] any
[02:33.420 --> 02:33.600] other
[02:33.600 --> 02:33.780] [*]
[02:33.780 --> 02:33.960] writers
[02:34.740 --> 02:35.220] [*]
[02:35.220 --> 02:35.360] So
[02:35.360 --> 02:35.720] moving
[02:35.720 --> 02:36.120] here
[02:36.120 --> 02:36.280] and
[02:36.280 --> 02:36.500] [*]
[02:36.500 --> 02:36.620] being
[02:36.620 --> 02:36.900] in
[02:36.900 --> 02:37.460] literally
[02:37.460 --> 02:37.720] a
[02:37.720 --> 02:38.040] community
[02:38.040 --> 02:38.220] of
[02:38.220 --> 02:38.460] writers
[02:38.700 --> 02:39.140] like
[02:39.140 --> 02:39.420] 30
[02:39.420 --> 02:39.760] people
[02:40.380 --> 02:40.460] [*]
[02:40.460 --> 02:40.940] we
[02:40.940 --> 02:41.100] all
[02:41.100 --> 02:41.440] live
[02:41.440 --> 02:41.720] in
[02:41.720 --> 02:41.840] the
[02:41.840 --> 02:42.120] same
[02:42.120 --> 02:42.700] [*]
[02:42.700 --> 02:43.200] chunk
[02:43.200 --> 02:43.440] of
[02:43.440 --> 02:43.640] a
[02:43.640 --> 02:43.840] dorm
[02:43.840 --> 02:44.140] hall
[02:44.140 --> 02:44.600] [*]
[02:44.600 --> 02:44.820] has
[02:44.820 --> 02:45.060] been
[02:45.060 --> 02:45.300] just
[02:45.300 --> 02:45.820] [*]
[02:45.820 --> 02:45.940] fantastic
[02:46.660 --> 02:47.200] I
[02:47.200 --> 02:47.380] love
[02:47.380 --> 02:47.500] my
[02:47.500 --> 02:47.740] roommate
[02:47.740 --> 02:47.880] a
[02:47.880 --> 02:48.060] lot
[02:48.060 --> 02:48.300] She's
[02:48.300 --> 02:48.460] from
[02:48.460 --> 02:48.560] New
[02:48.560 --> 02:48.880] York
[02:48.880 --> 02:49.240] We're
[02:49.240 --> 02:49.320] the
[02:49.320 --> 02:49.640] two
[02:49.640 --> 02:50.220] coasters
[02:50.220 --> 02:50.540] in
[02:50.540 --> 02:50.820] the
[02:50.820 --> 02:51.280] [*]
[02:51.280 --> 02:51.620] community
[02:52.600 --> 02:53.260] So
[02:53.260 --> 02:53.960] [*]
[02:53.960 --> 02:54.240] we
[02:54.240 --> 02:54.420] kind
[02:54.420 --> 02:54.720] of
[02:54.720 --> 02:55.480] [*]
[02:55.480 --> 02:55.860] make
[02:55.860 --> 02:56.000] [*]
[02:56.000 --> 02:56.600] loving
[02:56.600 --> 02:57.020] jabs
[02:57.020 --> 02:57.140] at
[02:57.140 --> 02:57.240] our
[02:57.240 --> 02:57.500] friends
[02:57.500 --> 02:57.680] for
[02:57.680 --> 02:57.920] being
[02:57.920 --> 02:58.100] like
[02:58.100 --> 02:58.360] Midwest
[02:58.360 --> 02:58.880] nice
[02:58.880 --> 02:59.460] [*]
[02:59.460 --> 02:59.640] when
[02:59.640 --> 02:59.980] we're
[02:59.980 --> 03:00.560] [*]
[03:00.560 --> 03:00.920] like
[03:01.060 --> 03:01.220] we
[03:01.220 --> 03:01.520] are
[03:01.520 --> 03:02.080] kind
[03:02.080 --> 03:02.300] of
[03:02.300 --> 03:02.420] just
[03:02.420 --> 03:02.520] a
[03:02.520 --> 03:02.660] little
[03:02.660 --> 03:02.760] bit
[03:02.760 --> 03:03.100] rude
[03:04.740 --> 03:05.300] So
[03:05.300 --> 03:05.460] my
[03:05.460 --> 03:05.760] best
[03:05.760 --> 03:06.080] friend
[03:06.080 --> 03:06.240] out
[03:06.240 --> 03:06.400] here
[03:06.400 --> 03:06.540] is
[03:06.540 --> 03:06.820] probably
[03:06.820 --> 03:07.180] [*]
[03:07.180 --> 03:07.600] a
[03:07.600 --> 03:07.840] guy
[03:07.840 --> 03:08.020] named
[03:08.020 --> 03:08.440] Asher
[03:08.440 --> 03:08.720] I'm
[03:08.720 --> 03:08.940] living
[03:08.940 --> 03:09.100] with
[03:09.100 --> 03:09.220] him
[03:09.220 --> 03:09.440] next
[03:09.440 --> 03:09.740] year
[03:11.100 --> 03:11.800] He's
[03:11.800 --> 03:11.880] like
[03:11.880 --> 03:12.000] the
[03:12.000 --> 03:12.300] smartest
[03:12.300 --> 03:12.580] person
[03:12.580 --> 03:12.820] I've
[03:12.820 --> 03:13.020] ever
[03:13.020 --> 03:13.480] met
[03:13.640 --> 03:14.000] [*]
[03:14.000 --> 03:14.520] which
[03:14.520 --> 03:14.620] is
[03:14.620 --> 03:15.060] great
[03:15.060 --> 03:15.240] because
[03:15.240 --> 03:15.380] I
[03:15.380 --> 03:15.640] also
[03:15.640 --> 03:15.840] think
[03:15.840 --> 03:15.940] that
[03:15.940 --> 03:16.180] I'm
[03:16.180 --> 03:16.340] pretty
[03:16.340 --> 03:16.660] smart
[03:16.740 --> 03:17.280] [*]
[03:17.280 --> 03:17.620] of
[03:17.620 --> 03:18.320] course
[03:18.380 --> 03:18.540] in
[03:18.540 --> 03:18.960] different
[03:18.960 --> 03:19.460] fields
[03:19.980 --> 03:20.640] So
[03:20.640 --> 03:21.800] it's
[03:21.800 --> 03:22.020] really
[03:22.020 --> 03:22.360] great
[03:22.360 --> 03:22.560] to
[03:22.560 --> 03:22.700] have
[03:22.700 --> 03:22.940] someone
[03:22.940 --> 03:23.060] that
[03:23.060 --> 03:23.180] I
[03:23.180 --> 03:23.320] can
[03:23.320 --> 03:23.440] just
[03:23.440 --> 03:23.620] kind
[03:23.620 --> 03:23.760] of
[03:23.760 --> 03:23.900] like
[03:23.900 --> 03:24.660] [*]
[03:24.660 --> 03:24.780] geek
[03:24.780 --> 03:25.140] out
[03:25.140 --> 03:25.380] with
[03:27.660 --> 03:41.580] [*]
[03:41.580 --> 03:42.040] I
[03:42.040 --> 03:42.300] don't
[03:42.300 --> 03:42.360] have
[03:42.360 --> 03:42.460] a
[03:42.460 --> 03:42.580] great
[03:42.580 --> 03:42.860] relationship
[03:42.860 --> 03:43.040] with
[03:43.040 --> 03:43.180] my
[03:43.180 --> 03:43.500] family
[03:43.660 --> 03:44.080] [*]
[03:44.080 --> 03:44.500] It's
[03:44.500 --> 03:44.700] never
[03:44.700 --> 03:44.980] been
[03:44.980 --> 03:45.040] [*]
[03:45.040 --> 03:45.500] very
[03:45.500 --> 03:45.920] good
[03:45.920 --> 03:46.440] Definitely
[03:46.440 --> 03:46.640] not
[03:46.640 --> 03:46.740] a
[03:46.740 --> 03:46.920] very
[03:46.920 --> 03:47.240] healthy
[03:47.240 --> 03:47.620] [*]
[03:47.620 --> 03:47.800] environment
[03:48.860 --> 03:48.860] So
[03:48.860 --> 03:49.340] splitting
[03:49.340 --> 03:49.580] off
[03:49.580 --> 03:49.740] to
[03:49.740 --> 03:50.100] Iowa
[03:50.100 --> 03:50.460] was
[03:50.460 --> 03:51.020] [*]
[03:51.020 --> 03:51.240] almost
[03:51.240 --> 03:51.460] a
[03:51.460 --> 03:51.700] fresh
[03:51.700 --> 03:52.120] start
[03:52.120 --> 03:52.660] So
[03:52.660 --> 03:53.260] I
[03:53.260 --> 03:53.340] could
[03:53.340 --> 03:53.440] be
[03:53.440 --> 03:53.560] my
[03:53.560 --> 03:53.700] own
[03:53.700 --> 03:54.040] person
[03:55.820 --> 03:55.820] I
[03:55.820 --> 03:55.960] still
[03:55.960 --> 03:56.080] have
[03:56.080 --> 03:56.180] the
[03:56.180 --> 03:56.340] family
[03:56.340 --> 03:56.540] last
[03:56.540 --> 03:56.640] name
[03:56.640 --> 03:56.860] Like
[03:56.980 --> 03:57.100] I'm
[03:57.100 --> 03:57.240] still
[03:57.240 --> 03:57.420] part
[03:57.420 --> 03:57.580] of
[03:57.580 --> 03:57.640] the
[03:57.640 --> 03:57.640] family
[03:57.640 --> 03:57.660] I'm
[03:57.660 --> 03:57.660] still
[03:57.660 --> 03:57.660] part
[03:57.660 --> 03:57.660] of
[03:57.660 --> 03:57.760] the
[03:57.760 --> 03:58.060] family
[03:58.060 --> 03:58.640] I
[03:58.640 --> 03:58.980] see
[03:58.980 --> 03:59.160] my
[03:59.160 --> 03:59.420] uncle
[03:59.420 --> 03:59.640] every
[03:59.640 --> 03:59.820] few
[03:59.820 --> 04:00.120] weeks
[04:00.120 --> 04:00.480] He's
[04:00.480 --> 04:00.580] a
[04:00.580 --> 04:00.740] great
[04:00.740 --> 04:00.980] guy
[04:02.660 --> 04:03.260] But
[04:03.260 --> 04:04.120] really
[04:04.340 --> 04:04.460] I
[04:04.460 --> 04:04.500] kind
[04:04.500 --> 04:04.660] of
[04:04.660 --> 04:04.840] just
[04:04.840 --> 04:05.320] [*]
[04:05.320 --> 04:05.700] split
[04:05.700 --> 04:06.120] off
[04:06.220 --> 04:06.500] [*]
[04:06.500 --> 04:06.960] didn't
[04:06.960 --> 04:07.120] really
[04:07.120 --> 04:07.300] look
[04:07.300 --> 04:07.580] behind
[04:07.660 --> 04:08.540] So
[04:08.540 --> 04:09.080] [*]
[04:09.080 --> 04:09.260] I
[04:09.260 --> 04:09.980] [*]
[04:09.980 --> 04:10.180] think
[04:10.180 --> 04:10.260] it
[04:10.260 --> 04:10.400] was
[04:10.400 --> 04:10.720] easier
[04:10.720 --> 04:10.980] for
[04:10.980 --> 04:11.120] me
[04:11.120 --> 04:11.220] than
[04:11.220 --> 04:11.320] it
[04:11.320 --> 04:11.440] would
[04:11.440 --> 04:11.600] be
[04:11.600 --> 04:11.700] for
[04:11.700 --> 04:11.960] kids
[04:11.960 --> 04:12.160] who
[04:12.160 --> 04:12.260] had
[04:12.260 --> 04:12.340] a
[04:12.340 --> 04:12.620] better
[04:12.620 --> 04:13.100] family
[04:13.100 --> 04:13.340] or
[04:13.340 --> 04:13.680] better
[04:13.680 --> 04:13.920] kind
[04:13.920 --> 04:14.140] of
[04:14.140 --> 04:14.360] safety
[04:14.360 --> 04:14.540] net
[04:14.540 --> 04:14.680] to
[04:14.680 --> 04:14.780] fall
[04:14.780 --> 04:15.000] back
[04:15.000 --> 04:15.180] [*]
[04:15.180 --> 04:15.320] into
[04:15.320 --> 04:15.600] because
[04:15.600 --> 04:16.200] I
[04:16.200 --> 04:16.400] didn't
[04:16.400 --> 04:16.520] have
[04:16.520 --> 04:16.700] that
[04:16.700 --> 04:17.000] net
[04:17.000 --> 04:17.520] There
[04:17.520 --> 04:17.700] was
[04:17.700 --> 04:17.860] no
[04:17.860 --> 04:18.220] chance
[04:18.220 --> 04:18.360] for
[04:18.360 --> 04:18.500] me
[04:18.500 --> 04:18.680] to
[04:18.740 --> 04:19.000] [*]
[04:19.000 --> 04:19.140] like
[04:19.280 --> 04:19.800] [*]
[04:19.800 --> 04:20.040] fail
[04:20.040 --> 04:20.300] first
[04:20.300 --> 04:20.760] semester
[04:20.760 --> 04:21.300] [*]
[04:21.300 --> 04:21.540] because
[04:21.540 --> 04:22.020] what
[04:22.020 --> 04:22.220] would
[04:22.220 --> 04:22.360] I
[04:22.360 --> 04:22.540] [*]
[04:22.540 --> 04:22.740] do
[04:22.740 --> 04:23.140] then
[04:24.660 --> 04:25.400] So
[04:25.400 --> 04:26.000] [*]
[04:26.000 --> 04:26.540] not
[04:26.540 --> 04:26.920] having
[04:26.920 --> 04:27.200] that
[04:27.200 --> 04:27.500] safety
[04:27.500 --> 04:27.640] net
[04:28.580 --> 04:28.580] Was
[04:28.580 --> 04:29.000] a
[04:29.000 --> 04:29.660] [*]
[04:29.660 --> 04:29.960] little
[04:29.960 --> 04:30.360] terrifying
[04:30.660 --> 04:31.340] especially
[04:31.340 --> 04:31.580] the
[04:31.580 --> 04:31.700] first
[04:31.700 --> 04:31.840] time
[04:31.840 --> 04:31.900] I
[04:31.900 --> 04:32.040] was
[04:32.040 --> 04:32.420] paying
[04:32.420 --> 04:32.780] my
[04:32.780 --> 04:33.160] tuition
[04:35.040 --> 04:35.040] But
[04:35.040 --> 04:35.700] [*]
[04:35.700 --> 04:36.760] it's
[04:36.760 --> 04:37.160] really
[04:37.160 --> 04:37.400] been
[04:37.400 --> 04:37.800] rewarding
[04:37.800 --> 04:38.320] [*]
[04:38.320 --> 04:38.540] to
[04:38.540 --> 04:38.680] just
[04:38.680 --> 04:38.800] be
[04:38.800 --> 04:38.900] an
[04:38.900 --> 04:39.140] entirely
[04:39.140 --> 04:39.360] new
[04:39.360 --> 04:39.760] person
[04:39.760 --> 04:40.580] and
[04:40.580 --> 04:40.860] have
[04:40.860 --> 04:41.100] all
[04:41.100 --> 04:41.300] these
[04:41.360 --> 04:41.460] like
[04:41.500 --> 04:41.660] young
[04:41.660 --> 04:41.900] adult
[04:41.900 --> 04:42.260] [*]
[04:42.260 --> 04:42.440] experiences
[04:53.640 --> 04:53.640] Over
[04:53.640 --> 04:54.000] time
[04:54.000 --> 04:55.160] Sort
[04:55.160 --> 04:55.400] of
[04:55.400 --> 04:55.540] like
[04:55.540 --> 04:55.640] my
[04:55.640 --> 04:55.640] whole
[04:55.640 --> 04:55.640] life
[04:56.260 --> 04:56.360] I've
[04:56.360 --> 04:56.540] become
[04:56.540 --> 04:56.640] more
[04:56.640 --> 04:56.640] mature
[04:56.640 --> 04:56.840] I've
[04:56.840 --> 04:56.960] become
[04:56.960 --> 04:57.160] more
[04:57.160 --> 04:57.600] confident
[04:57.660 --> 04:58.300] [*]
[04:58.300 --> 04:58.440] I
