/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[01:48.800 --> 01:49.140] up
[01:49.140 --> 01:49.500] a
[01:49.500 --> 01:49.680] [*]
[01:49.680 --> 01:49.780] lot
[01:49.780 --> 01:50.140] later
[01:50.140 --> 01:50.760] [*]
[01:50.760 --> 01:51.400] Um
[01:51.440 --> 01:52.540] Cause
[01:52.540 --> 01:52.840] he
[01:52.840 --> 01:53.080] has
[01:53.080 --> 01:53.460] calculus
[01:53.460 --> 01:53.580] [*]
[01:53.580 --> 01:53.960] this
[01:53.960 --> 01:54.300] year
[01:54.300 --> 01:54.780] So
[01:56.480 --> 01:56.640] He's
[01:56.640 --> 01:57.220] um
[01:57.220 --> 01:58.020] In
[01:58.020 --> 01:58.460] that
[01:58.460 --> 01:58.620] [*]
[01:58.620 --> 01:58.840] same
[01:58.840 --> 01:59.280] period
[01:59.280 --> 01:59.700] of
[01:59.700 --> 01:59.940] like
[01:59.940 --> 02:00.520] Last
[02:00.520 --> 02:01.060] year
[02:01.060 --> 02:01.180] or
[02:01.180 --> 02:01.380] two
[02:01.380 --> 02:01.580] years
[02:01.580 --> 02:01.880] ago
[02:01.880 --> 02:02.040] for
[02:02.040 --> 02:02.320] me
[02:03.540 --> 02:03.560] Where
[02:03.560 --> 02:04.020] there's
[02:04.020 --> 02:04.080] a
[02:04.080 --> 02:04.240] lot
[02:04.240 --> 02:04.540] higher
[02:04.540 --> 02:04.880] homework
[02:04.880 --> 02:05.020] [*]
[02:05.020 --> 02:05.480] volume
[02:05.480 --> 02:05.900] And
[02:05.900 --> 02:06.160] I
[02:06.160 --> 02:06.380] think
[02:06.380 --> 02:06.600] he's
[02:06.600 --> 02:06.800] still
[02:06.800 --> 02:07.060] learning
[02:07.060 --> 02:07.400] time
[02:07.400 --> 02:07.840] management
[02:07.840 --> 02:08.300] skills
[02:08.300 --> 02:08.660] But
[02:09.660 --> 02:09.660] You
[02:09.660 --> 02:09.860] know
[02:18.340 --> 02:18.340] Sometimes
[02:18.340 --> 02:18.880] But
[02:18.880 --> 02:19.200] he
[02:19.200 --> 02:19.640] usually
[02:19.640 --> 02:20.060] says
[02:20.060 --> 02:20.320] That
[02:20.320 --> 02:20.680] wasn't
[02:20.680 --> 02:20.900] very
[02:20.900 --> 02:21.360] helpful
[02:21.360 --> 02:21.920] After
[02:21.920 --> 02:22.400] I
[02:22.400 --> 02:22.900] tried
[02:22.900 --> 02:23.060] to
[02:23.060 --> 02:23.220] do
[02:23.220 --> 02:23.380] it
[02:23.380 --> 02:23.600] So
[02:23.600 --> 02:23.900] I
[02:23.900 --> 02:24.200] don't
[02:24.200 --> 02:24.300] know
[02:42.800 --> 02:42.800] You
[02:42.800 --> 02:42.800] all
[02:42.800 --> 02:42.800] have
[02:42.800 --> 02:42.800] to
[02:42.800 --> 02:42.800] let
[02:42.800 --> 02:42.800] go
[02:42.880 --> 02:43.460] [*]
[02:43.460 --> 02:43.600] But
[02:43.600 --> 02:43.880] it's
[02:43.880 --> 02:43.880] gonna
[02:43.880 --> 02:43.880] get
[02:43.880 --> 02:43.880] better
[02:43.880 --> 02:44.240] Um
[02:46.400 --> 02:46.400] Maybe
[02:46.400 --> 02:46.740] I
[02:46.740 --> 02:46.760] don't
[02:46.760 --> 02:46.760] know
[02:46.760 --> 02:46.780] if
[02:46.780 --> 02:46.780] that's
[02:46.780 --> 02:46.780] it
[02:46.780 --> 02:46.780] but
[02:46.780 --> 02:47.080] But
[02:47.180 --> 02:49.500] You've
[02:49.500 --> 02:49.500] all
[02:49.500 --> 02:49.500] had
[02:49.500 --> 02:49.500] a
[02:49.500 --> 02:49.500] good
[02:49.500 --> 02:49.500] week
[02:49.560 --> 02:49.800] [*]
[02:49.800 --> 02:50.240] So
[02:50.240 --> 02:50.540] I
[02:50.540 --> 02:50.760] [*]
[02:50.760 --> 02:51.320] hope
[02:51.320 --> 02:51.320] to
[02:51.420 --> 02:52.280] [*]
[02:52.280 --> 02:52.560] See
[02:52.560 --> 02:52.580] you
[02:52.580 --> 02:52.580] next
[02:52.580 --> 02:52.580] week
[02:52.580 --> 02:52.880] Bye
[02:52.880 --> 02:53.460] [*]
[02:53.460 --> 02:53.560] Thank
[02:53.560 --> 02:53.720] you
[02:55.600 --> 02:56.300] [*]
[02:56.300 --> 02:56.800] And
[02:56.800 --> 02:56.840] I
[02:56.840 --> 02:56.840] can't
[02:56.840 --> 02:56.840] get
[02:56.840 --> 02:56.840] a
[02:56.840 --> 02:56.840] word
[02:56.840 --> 02:57.060] back
[02:57.160 --> 02:57.540] ethics
[02:57.540 --> 02:58.040] OFF
[02:58.080 --> 02:58.500] IF
[02:58.540 --> 02:58.880] I
[02:58.940 --> 02:59.460] [*]
[02:59.460 --> 02:59.920] Bad
[02:59.920 --> 03:00.940] [*]
[03:00.940 --> 03:01.060] usually
[03:01.060 --> 03:01.380] [*]
[03:01.380 --> 03:01.580] when
[03:01.580 --> 03:01.760] he
[03:01.760 --> 03:02.040] asks
[03:02.040 --> 03:02.380] me
[03:02.380 --> 03:02.860] [*]
[03:02.860 --> 03:03.060] something
[03:03.060 --> 03:04.420] it's
[03:04.420 --> 03:04.660] because
[03:04.660 --> 03:04.880] he
[03:04.880 --> 03:05.060] is
[03:05.060 --> 03:05.440] struggling
[03:05.440 --> 03:05.740] on
[03:05.740 --> 03:05.900] a
[03:05.900 --> 03:06.120] [*]
[03:06.120 --> 03:06.360] specific
[03:06.360 --> 03:07.120] question
[03:07.120 --> 03:08.420] [*]
[03:08.420 --> 03:08.860] um
[03:08.860 --> 03:10.020] [*]
[03:10.020 --> 03:10.560] and
[03:10.560 --> 03:11.040] wants
[03:11.040 --> 03:11.380] help
[03:11.380 --> 03:11.840] knowing
[03:11.840 --> 03:12.140] how
[03:12.140 --> 03:12.340] to
[03:12.340 --> 03:12.520] [*]
[03:12.520 --> 03:12.620] solve
[03:12.620 --> 03:12.840] that
[03:12.840 --> 03:13.160] kind
[03:13.160 --> 03:13.360] of
[03:13.360 --> 03:13.820] question
[03:13.820 --> 03:14.960] [*]
[03:14.960 --> 03:15.360] but
[03:15.360 --> 03:16.240] i
[03:16.240 --> 03:17.200] [*]
[03:17.200 --> 03:17.560] usually
[03:17.560 --> 03:18.080] don't
[03:18.080 --> 03:18.220] know
[03:18.220 --> 03:18.520] like
[03:18.520 --> 03:18.840] what
[03:18.840 --> 03:19.280] they've
[03:19.280 --> 03:19.620] been
[03:19.620 --> 03:20.000] learning
[03:20.000 --> 03:20.460] recently
[03:20.460 --> 03:21.160] in
[03:21.160 --> 03:21.400] the
[03:21.400 --> 03:21.640] class
[03:21.640 --> 03:21.860] so
[03:21.860 --> 03:21.980] i
[03:21.980 --> 03:22.140] don't
[03:22.140 --> 03:22.280] know
[03:22.280 --> 03:22.520] how
[03:22.520 --> 03:23.020] like
[03:23.020 --> 03:23.680] i
[03:23.680 --> 03:23.860] don't
[03:23.860 --> 03:23.940] know
[03:23.940 --> 03:24.080] what
[03:24.080 --> 03:24.320] he's
[03:24.320 --> 03:24.560] supposed
[03:24.560 --> 03:24.800] to
[03:24.800 --> 03:25.000] be
[03:25.000 --> 03:25.220] [*]
[03:25.220 --> 03:25.340] learning
[03:25.340 --> 03:25.660] for
[03:25.660 --> 03:26.100] it
[03:26.100 --> 03:26.420] because
[03:26.420 --> 03:26.520] i
[03:26.520 --> 03:26.740] don't
[03:26.740 --> 03:26.860] keep
[03:26.860 --> 03:27.120] close
[03:27.120 --> 03:27.420] track
[03:27.420 --> 03:27.680] of
[03:27.680 --> 03:28.760] [*]
[03:28.760 --> 03:28.880] of
[03:28.880 --> 03:29.260] that
[03:29.260 --> 03:29.760] [*]
[03:29.760 --> 03:30.080] um
[03:30.080 --> 03:30.540] [*]
[03:30.540 --> 03:30.820] so
[03:30.820 --> 03:31.160] i
[03:31.160 --> 03:31.360] might
[03:31.360 --> 03:31.500] be
[03:31.500 --> 03:31.780] able
[03:31.780 --> 03:31.940] to
[03:31.940 --> 03:32.280] like
[03:32.280 --> 03:32.780] [*]
[03:32.780 --> 03:33.160] have
[03:33.160 --> 03:33.580] a
[03:33.580 --> 03:33.840] way
[03:33.840 --> 03:34.020] to
[03:34.020 --> 03:34.300] solve
[03:34.300 --> 03:34.440] the
[03:34.440 --> 03:34.860] problem
[03:34.860 --> 03:35.320] [*]
[03:35.320 --> 03:35.780] but
[03:35.780 --> 03:36.700] i
[03:36.700 --> 03:37.020] i
[03:37.020 --> 03:37.300] don't
[03:37.300 --> 03:37.400] know
[03:37.400 --> 03:37.500] how
[03:37.500 --> 03:37.700] much
[03:37.700 --> 03:37.820] i
[03:37.820 --> 03:38.020] can
[03:38.020 --> 03:38.120] like
[03:38.120 --> 03:38.340] help
[03:38.340 --> 03:38.460] him
[03:38.460 --> 03:38.600] with
[03:38.600 --> 03:38.720] the
[03:38.720 --> 03:39.040] specific
[03:39.040 --> 03:39.700] concepts
[03:39.700 --> 03:40.040] that
[03:40.040 --> 03:40.260] he's
[03:40.260 --> 03:40.500] looking
[03:40.500 --> 03:40.800] for
[03:40.800 --> 03:41.040] help
[03:41.040 --> 03:41.420] on
[03:41.420 --> 03:41.820] so
[03:41.820 --> 03:42.040] he
[03:42.040 --> 03:42.340] doesn't
[03:42.340 --> 03:42.440] use
[03:42.440 --> 03:42.780] he
[03:42.780 --> 03:43.140] doesn't
[03:43.140 --> 03:43.320] [*]
[03:43.320 --> 03:43.440] usually
[03:43.440 --> 03:43.860] ask
[03:43.860 --> 03:44.260] me
[03:44.260 --> 03:44.380] for
[03:44.380 --> 03:44.520] help
[03:44.520 --> 03:44.740] on
[03:44.740 --> 03:44.960] that
[03:44.960 --> 03:45.120] and
[03:45.120 --> 03:45.520] unless
[03:45.520 --> 03:45.700] he
[03:45.700 --> 03:45.880] thinks
[03:45.880 --> 03:46.020] he
[03:46.020 --> 03:46.260] needs
[03:46.260 --> 03:46.520] it
[03:54.320 --> 03:54.320] you
[03:54.400 --> 03:55.020] [*]
[03:55.020 --> 03:56.260] mm-hmm
[04:23.920 --> 04:35.680] [*]
[04:35.680 --> 04:36.100] you're
[04:36.100 --> 04:36.340] right
[04:36.340 --> 04:36.480] that
[04:36.480 --> 04:36.740] is
[04:36.740 --> 04:37.100] also
[04:37.100 --> 04:37.280] a
[04:37.280 --> 04:37.600] broad
[04:37.600 --> 04:37.840] [*]
[04:37.840 --> 04:38.040] question
[04:45.720 --> 04:45.720] um
[04:49.980 --> 04:49.980] well
[05:02.860 --> 05:02.860] I
[05:02.860 --> 05:03.200] guess
[05:03.200 --> 05:04.240] [*]
[05:04.240 --> 05:04.480] in
[05:04.480 --> 05:05.460] [*]
[05:05.460 --> 05:05.840] order
[05:05.840 --> 05:06.040] to
[05:06.040 --> 05:06.540] [*]
[05:06.540 --> 05:06.680] provide
[05:06.680 --> 05:07.080] [*]
[05:07.080 --> 05:07.520] a
[05:07.520 --> 05:07.980] [*]
[05:07.980 --> 05:08.180] useful
[05:08.180 --> 05:09.540] [*]
[05:09.540 --> 05:09.720] answer
[05:09.720 --> 05:09.960] [*]
[05:09.960 --> 05:10.500] I
[05:10.500 --> 05:10.800] have
[05:10.800 --> 05:11.080] to
[05:11.080 --> 05:11.320] look
[05:11.320 --> 05:11.520] at
[05:11.520 --> 05:11.840] that
[05:11.840 --> 05:12.200] in
[05:12.200 --> 05:12.500] kind
[05:12.500 --> 05:12.700] of
[05:12.700 --> 05:12.820] a
[05:12.820 --> 05:13.400] long-term
[05:13.400 --> 05:13.580] perspective
[05:13.580 --> 05:15.600] [*]
[05:15.600 --> 05:15.920] um
[05:19.180 --> 05:19.180] I
[05:19.180 --> 05:19.920] don't
[05:19.920 --> 05:20.660] [*]
[05:20.660 --> 05:20.820] read
[05:20.820 --> 05:21.120] as
[05:21.120 --> 05:21.440] much
[05:21.440 --> 05:21.720] as
[05:21.720 --> 05:21.860] I
[05:21.860 --> 05:22.200] used
[05:22.200 --> 05:22.740] to
[05:22.740 --> 05:24.120] [*]
[05:24.120 --> 05:24.660] and
[05:24.660 --> 05:24.980] [*]
[05:24.980 --> 05:25.620] there's
[05:25.620 --> 05:25.760] some
[05:25.760 --> 05:26.000] other
[05:26.000 --> 05:26.260] [*]
[05:26.260 --> 05:26.440] changes
[05:26.440 --> 05:26.980] [*]
[05:26.980 --> 05:27.100] to
[05:27.100 --> 05:28.620] [*]
[05:28.620 --> 05:29.260] what
[05:29.260 --> 05:29.880] I
[05:29.880 --> 05:30.500] regularly
[05:30.500 --> 05:31.000] do
[05:31.000 --> 05:31.260] like
[05:31.260 --> 05:31.580] that
[05:31.580 --> 05:32.180] [*]
[05:32.180 --> 05:33.200] that
[05:33.200 --> 05:33.500] I
[05:33.500 --> 05:33.840] think
[05:33.840 --> 05:34.100] are
[05:34.100 --> 05:34.500] [*]
[05:34.500 --> 05:34.660] partly
[05:34.660 --> 05:35.300] caused
[05:35.300 --> 05:35.800] by
[05:35.800 --> 05:36.900] changes
[05:36.900 --> 05:37.600] in
[05:37.600 --> 05:38.480] uh
[05:38.480 --> 05:39.480] what
[05:39.480 --> 05:39.880] kinds
[05:39.880 --> 05:41.080] [*]
[05:41.080 --> 05:41.340] of
[05:41.340 --> 05:41.560] things
[05:41.560 --> 05:41.740] I
[05:41.740 --> 05:41.980] spend
[05:41.980 --> 05:42.180] my
[05:42.180 --> 05:42.460] time
[05:42.460 --> 05:42.780] on
[05:42.780 --> 05:43.120] what
[05:43.120 --> 05:43.500] uh
[05:43.500 --> 05:45.680] [*]
[05:45.680 --> 05:45.800] the
[05:45.800 --> 05:46.080] the
[05:46.080 --> 05:46.160] the
[05:46.160 --> 05:46.280] the
[05:46.280 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:46.660] the
[05:46.660 --> 05:47.100] [*]
[05:47.100 --> 05:47.280] environment
[05:47.280 --> 05:47.520] that
[05:47.520 --> 05:47.760] I'm
[05:47.760 --> 05:47.980] dealing
[05:47.980 --> 05:48.400] with
[05:48.400 --> 05:48.540] [*]
[05:48.540 --> 05:48.800] is
[05:48.800 --> 05:49.200] and
[05:49.200 --> 05:49.440] and
[05:49.440 --> 05:49.900] what
[05:49.900 --> 05:50.140] [*]
[05:50.140 --> 05:50.360] um
[05:50.360 --> 05:50.920] I
[05:50.920 --> 05:51.180] have
[05:51.180 --> 05:51.620] access
[05:51.620 --> 05:52.040] to
[05:52.040 --> 05:53.800] [*]
[05:53.800 --> 05:54.420] um
[05:54.480 --> 05:56.280] [*]
[05:56.280 --> 05:56.600] I
[05:56.600 --> 05:58.640] [*]
[05:58.640 --> 05:58.840] guess
[05:58.840 --> 05:59.080] on
[05:59.080 --> 05:59.240] a
[05:59.240 --> 05:59.460] more
[05:59.460 --> 05:59.660] [*]
[05:59.660 --> 06:00.100] short-term
[06:00.100 --> 06:00.320] [*]
[06:00.320 --> 06:00.460] level
[06:00.460 --> 06:01.140] uh
[06:01.140 --> 06:02.160] [*]
[06:02.160 --> 06:02.760] there's
[06:02.760 --> 06:02.860] some
[06:02.860 --> 06:03.040] of
[06:03.040 --> 06:03.140] the
[06:03.140 --> 06:03.380] things
[06:03.380 --> 06:03.620] that
[06:03.620 --> 06:03.700] I
[06:03.700 --> 06:04.000] already
[06:04.000 --> 06:04.440] mentioned
[06:04.440 --> 06:04.860] earlier
[06:06.360 --> 06:06.360] like
[06:06.360 --> 06:06.860] um
[06:06.860 --> 06:07.640] [*]
[06:07.640 --> 06:07.800] I
[06:07.800 --> 06:08.080] think
[06:08.080 --> 06:08.320] this
[06:08.320 --> 06:08.640] [*]
[06:08.640 --> 06:08.740] year
[06:08.740 --> 06:09.180] I'm
[06:09.180 --> 06:09.600] [*]
[06:09.600 --> 06:10.220] doing
[06:10.220 --> 06:10.720] better
[06:10.720 --> 06:10.960] [*]
[06:10.960 --> 06:11.080] with
[06:11.080 --> 06:11.440] uh
[06:11.440 --> 06:12.020] maintaining
[06:12.020 --> 06:12.480] [*]
[06:12.480 --> 06:12.760] my
[06:12.760 --> 06:13.360] sleep
[06:13.360 --> 06:13.940] schedule
[06:13.940 --> 06:14.420] and
[06:14.420 --> 06:14.940] personal
[06:15.700 --> 06:16.580] health
[06:16.580 --> 06:16.880] and
[06:16.880 --> 06:17.060] that
[06:17.060 --> 06:17.220] kind
[06:17.220 --> 06:17.440] of
[06:17.440 --> 06:17.720] thing
[06:17.720 --> 06:18.220] even
[06:18.220 --> 06:18.920] [*]
[06:18.920 --> 06:19.020] during
[06:19.020 --> 06:19.540] swimming
[06:19.540 --> 06:20.580] [*]
[06:20.580 --> 06:20.840] um
[06:24.360 --> 06:24.360] but
[06:24.360 --> 06:24.620] again
[06:24.620 --> 06:24.880] i
[06:24.880 --> 06:25.120] don't
[06:25.120 --> 06:25.200] know
[06:25.200 --> 06:25.280] how
[06:25.280 --> 06:25.520] much
[06:25.520 --> 06:25.620] of
[06:25.620 --> 06:25.840] that
[06:25.840 --> 06:25.980] is
[06:25.980 --> 06:26.060] a
[06:26.060 --> 06:26.320] change
[06:26.320 --> 06:26.500] in
[06:26.500 --> 06:26.760] myself
[06:26.760 --> 06:27.400] versus
[06:27.400 --> 06:27.540] a
[06:27.540 --> 06:27.780] change
[06:27.780 --> 06:28.040] [*]
[06:28.040 --> 06:28.300] in
[06:28.300 --> 06:28.580] the
[06:28.580 --> 06:29.100] environment
[06:29.100 --> 06:29.480] that
[06:29.480 --> 06:29.620] i've
[06:29.620 --> 06:29.720] set
[06:29.720 --> 06:29.900] up
[06:29.900 --> 06:30.160] around
[06:30.160 --> 06:30.660] myself
[06:30.660 --> 06:31.480] so
[06:44.360 --> 06:44.360] i
[06:44.360 --> 06:44.880] [*]
[06:44.880 --> 06:45.900] don't
[06:45.900 --> 06:46.060] know
[06:46.060 --> 06:46.580] i
[06:46.580 --> 06:47.240] [*]
[06:47.240 --> 06:47.440] mean
[06:47.440 --> 06:47.700] [*]
[06:47.700 --> 06:47.800] like
[06:51.440 --> 06:52.160] maybe
[06:52.160 --> 06:52.980] um
[06:52.980 --> 06:53.840] [*]
[06:53.840 --> 06:54.320] i
[06:54.320 --> 06:54.600] think
[06:54.600 --> 06:54.720] a
[06:54.720 --> 06:54.980] lot
[06:54.980 --> 06:55.120] of
[06:55.120 --> 06:55.500] people
[06:55.500 --> 06:56.000] i
[06:56.000 --> 06:56.900] [*]
[06:56.900 --> 06:57.080] think
[06:57.080 --> 06:57.180] a
[06:57.180 --> 06:57.400] lot
[06:57.400 --> 06:57.540] of
[06:57.540 --> 06:57.820] people
[06:57.820 --> 06:58.180] [*]
[06:58.180 --> 06:58.340] assume
[06:58.340 --> 06:58.700] that
[06:58.700 --> 06:59.160] there's
[06:59.160 --> 06:59.180] a
[06:59.180 --> 06:59.360] [*]
[06:59.360 --> 06:59.480] lot
[06:59.480 --> 06:59.880] more
[06:59.880 --> 07:00.440] of
[07:00.440 --> 07:01.120] you
[07:01.120 --> 07:01.520] [*]
[07:01.520 --> 07:02.140] know
[07:02.140 --> 07:02.180] uh
[07:02.180 --> 07:03.360] [*]
[07:03.360 --> 07:03.740] permanent
[07:03.740 --> 07:04.840] [*]
[07:04.840 --> 07:04.980] or
[07:04.980 --> 07:05.300] [*]
[07:05.300 --> 07:05.660] not
[07:05.660 --> 07:05.900] [*]
[07:05.900 --> 07:06.140] even
[07:06.140 --> 07:06.480] permanent
[07:06.480 --> 07:07.120] potentially
[07:07.120 --> 07:07.400] [*]
[07:07.400 --> 07:07.540] changing
[07:07.540 --> 07:07.680] but
[07:07.680 --> 07:07.800] a
[07:07.800 --> 07:08.140] fixed
[07:08.140 --> 07:08.680] self
[07:08.680 --> 07:09.060] than
[07:09.060 --> 07:09.300] there
[07:09.300 --> 07:09.660] is
[07:09.660 --> 07:09.880] i
[07:09.880 --> 07:10.580] [*]
[07:10.580 --> 07:10.760] think
[07:10.760 --> 07:10.900] a
[07:10.900 --> 07:11.100] lot
[07:11.100 --> 07:11.280] of
[07:11.280 --> 07:11.540] people
[07:11.540 --> 07:11.980] [*]
[07:11.980 --> 07:12.120] underestimate
[07:12.120 --> 07:12.440] [*]
[07:12.440 --> 07:12.900] how
[07:12.900 --> 07:13.240] much
[07:13.240 --> 07:13.740] of
[07:13.740 --> 07:14.300] [*]
[07:14.300 --> 07:15.020] their
[07:15.020 --> 07:15.900] [*]
[07:15.900 --> 07:16.100] behavior
[07:16.100 --> 07:16.720] and
[07:16.720 --> 07:17.000] even
[07:17.000 --> 07:17.220] their
[07:17.220 --> 07:17.440] [*]
[07:17.440 --> 07:17.640] thoughts
[07:17.640 --> 07:18.100] are
[07:18.100 --> 07:18.360] influenced
[07:18.360 --> 07:19.260] [*]
[07:19.260 --> 07:19.400] by
[07:19.400 --> 07:19.860] the
[07:19.860 --> 07:20.320] [*]
[07:20.320 --> 07:20.480] context
[07:20.480 --> 07:20.800] [*]
[07:20.800 --> 07:20.980] that
[07:20.980 --> 07:21.220] they're
[07:21.220 --> 07:21.440] in
[07:26.820 --> 07:26.820] but
[07:26.820 --> 07:27.300] anyway
[07:27.300 --> 07:27.480] i
[07:27.480 --> 07:27.980] don't
[07:27.980 --> 07:28.040] know
[07:28.040 --> 07:28.160] if
[07:28.160 --> 07:28.320] that's
[07:28.320 --> 07:28.380] what
[07:28.380 --> 07:28.580] you're
[07:28.580 --> 07:28.760] looking
[07:28.760 --> 07:29.020] for
[07:46.580 --> 07:46.580] um
[07:53.880 --> 07:53.880] well
[08:00.060 --> 08:00.060] i
[08:00.060 --> 08:00.320] think
[08:00.320 --> 08:00.520] [*]
[08:00.520 --> 08:00.800] that
[08:00.800 --> 08:01.240] that
[08:01.240 --> 08:02.200] i'm
[08:02.200 --> 08:02.860] less
[08:04.420 --> 08:04.820] [*]
[08:04.820 --> 08:05.100] um
[08:07.220 --> 08:08.040] concerned
[08:08.040 --> 08:09.020] with
[08:09.020 --> 08:09.560] uh
[08:09.560 --> 08:09.860] [*]
[08:09.860 --> 08:11.120] rigidly
[08:11.120 --> 08:11.660] following
[08:11.660 --> 08:12.100] [*]
