/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[01:11.560 --> 01:12.200] just
[01:12.200 --> 01:12.540] like
[01:12.540 --> 01:12.860] hanging
[01:12.860 --> 01:13.160] out
[01:13.160 --> 01:13.260] and
[01:13.260 --> 01:13.540] trying
[01:13.540 --> 01:13.720] to
[01:13.720 --> 01:13.940] rest
[01:13.940 --> 01:14.260] up
[01:18.080 --> 01:18.660] [*]
[01:18.660 --> 01:19.880] i
[01:19.880 --> 01:20.160] know
[01:20.160 --> 01:20.800] i
[01:20.800 --> 01:21.360] [*]
[01:21.360 --> 01:21.660] had
[01:21.660 --> 01:21.840] it
[01:21.840 --> 01:22.060] no
[01:22.060 --> 01:22.280] it
[01:22.280 --> 01:22.800] was
[01:22.800 --> 01:22.940] very
[01:22.940 --> 01:23.260] exciting
[01:23.260 --> 01:23.420] it
[01:23.420 --> 01:23.520] was
[01:23.520 --> 01:23.580] a
[01:23.580 --> 01:23.880] long
[01:23.880 --> 01:24.080] flight
[01:24.080 --> 01:24.300] [*]
[01:24.300 --> 01:24.480] though
[01:24.480 --> 01:24.640] it
[01:24.640 --> 01:24.800] was
[01:24.800 --> 01:24.980] like
[01:24.980 --> 01:25.300] eight
[01:25.300 --> 01:25.600] hours
[01:33.660 --> 01:33.680] yeah
[01:45.500 --> 01:45.500] yeah
[01:45.500 --> 01:45.860] um
[01:45.860 --> 01:46.640] [*]
[01:46.640 --> 01:47.600] things
[01:47.600 --> 01:48.320] typically
[01:48.320 --> 01:48.960] [*]
[01:48.960 --> 01:49.240] go
[01:49.240 --> 01:49.980] pretty
[01:49.980 --> 01:50.240] [*]
[01:50.240 --> 01:50.380] well
[01:50.380 --> 01:50.660] this
[01:50.660 --> 01:50.860] was
[01:50.860 --> 01:51.040] kind
[01:51.040 --> 01:51.260] of
[01:51.260 --> 01:51.380] a
[01:51.380 --> 01:51.520] rough
[01:51.520 --> 01:51.840] semester
[01:51.840 --> 01:52.280] just
[01:52.280 --> 01:52.580] i
[01:52.580 --> 01:52.940] got
[01:52.940 --> 01:53.160] sick
[01:53.160 --> 01:53.400] a
[01:53.400 --> 01:53.660] couple
[01:53.660 --> 01:54.080] times
[01:54.080 --> 01:54.440] and
[01:54.440 --> 01:55.100] um
[01:55.100 --> 01:55.940] took
[01:55.940 --> 01:56.180] on
[01:56.180 --> 01:56.320] more
[01:56.320 --> 01:56.460] than
[01:56.460 --> 01:56.620] i
[01:56.620 --> 01:56.820] could
[01:56.820 --> 01:57.120] chew
[01:57.120 --> 01:57.440] [*]
[01:57.440 --> 01:58.020] which
[01:58.020 --> 01:58.260] i
[01:58.260 --> 01:58.540] usually
[01:58.540 --> 01:58.860] don't
[01:58.860 --> 01:58.940] like
[01:58.940 --> 01:59.140] to
[01:59.140 --> 01:59.380] admit
[01:59.380 --> 01:59.800] but
[01:59.800 --> 01:59.980] i
[01:59.980 --> 02:00.200] was
[02:00.200 --> 02:00.460] definitely
[02:00.460 --> 02:00.640] in
[02:00.640 --> 02:00.900] over
[02:00.900 --> 02:01.100] my
[02:01.100 --> 02:01.540] head
[02:01.540 --> 02:01.940] [*]
[02:01.940 --> 02:02.280] um
[02:02.280 --> 02:02.800] so
[02:02.800 --> 02:03.480] grades
[02:03.480 --> 02:03.860] weren't
[02:03.860 --> 02:03.960] as
[02:03.960 --> 02:04.100] good
[02:04.100 --> 02:04.180] as
[02:04.180 --> 02:04.300] i
[02:04.300 --> 02:04.400] would
[02:04.400 --> 02:04.520] have
[02:04.520 --> 02:04.780] liked
[02:04.780 --> 02:05.140] but
[02:05.140 --> 02:05.620] [*]
[02:05.620 --> 02:06.100] it's
[02:06.100 --> 02:06.360] [*]
[02:06.360 --> 02:07.020] fixable
[02:07.020 --> 02:07.580] [*]
[02:07.580 --> 02:07.920] um
[02:07.920 --> 02:08.360] [*]
[02:08.360 --> 02:08.540] but
[02:08.540 --> 02:08.760] i
[02:08.760 --> 02:08.960] like
[02:08.960 --> 02:09.220] school
[02:09.220 --> 02:09.420] [*]
[02:09.420 --> 02:09.760] as
[02:09.760 --> 02:10.000] much
[02:10.000 --> 02:10.300] as
[02:10.300 --> 02:10.460] i
[02:10.460 --> 02:10.620] say
[02:10.620 --> 02:10.780] like
[02:10.780 --> 02:10.880] i
[02:10.880 --> 02:11.140] don't
[02:11.140 --> 02:11.180] want
[02:11.180 --> 02:11.340] to
[02:11.340 --> 02:11.420] go
[02:11.420 --> 02:11.740] back
[02:11.740 --> 02:12.240] because
[02:12.240 --> 02:12.660] i
[02:12.660 --> 02:13.000] like
[02:13.000 --> 02:13.720] relaxing
[02:13.720 --> 02:14.100] [*]
[02:14.100 --> 02:14.460] i
[02:14.460 --> 02:14.720] do
[02:14.720 --> 02:14.840] kind
[02:14.840 --> 02:15.020] of
[02:15.020 --> 02:15.140] like
[02:15.140 --> 02:15.340] miss
[02:15.340 --> 02:15.500] [*]
[02:15.500 --> 02:15.700] that
[02:15.700 --> 02:15.900] like
[02:15.900 --> 02:16.420] structure
[02:16.420 --> 02:16.720] of
[02:16.720 --> 02:16.980] having
[02:16.980 --> 02:17.120] a
[02:17.120 --> 02:17.440] schedule
[02:17.440 --> 02:17.800] and
[02:17.800 --> 02:18.040] like
[02:18.040 --> 02:18.200] i
[02:18.200 --> 02:18.380] like
[02:18.380 --> 02:18.580] my
[02:18.580 --> 02:18.920] classes
[02:18.920 --> 02:19.340] and
[02:19.340 --> 02:19.600] my
[02:19.600 --> 02:19.880] friends
[02:19.880 --> 02:20.160] and
[02:20.160 --> 02:20.480] stuff
[02:23.200 --> 02:23.200] um
[02:23.420 --> 02:28.260] [*]
[02:28.260 --> 02:28.480] well
[02:28.480 --> 02:29.500] [*]
[02:29.500 --> 02:30.160] i'm
[02:30.160 --> 02:30.240] a
[02:30.240 --> 02:30.480] political
[02:30.480 --> 02:30.780] science
[02:30.780 --> 02:31.060] major
[02:31.060 --> 02:31.180] so
[02:31.180 --> 02:31.320] like
[02:31.320 --> 02:31.440] on
[02:31.440 --> 02:31.580] the
[02:31.580 --> 02:31.820] political
[02:31.820 --> 02:32.120] science
[02:32.120 --> 02:32.400] side
[02:32.400 --> 02:32.620] i
[02:32.620 --> 02:32.820] took
[02:32.820 --> 02:33.020] a
[02:33.020 --> 02:33.240] poverty
[02:33.240 --> 02:33.620] policy
[02:33.620 --> 02:33.860] class
[02:33.860 --> 02:34.120] like
[02:34.120 --> 02:34.240] i
[02:34.240 --> 02:34.320] was
[02:34.320 --> 02:34.500] telling
[02:34.500 --> 02:34.640] you
[02:34.640 --> 02:34.800] about
[02:34.800 --> 02:35.080] earlier
[02:35.080 --> 02:35.300] that
[02:35.300 --> 02:35.420] i
[02:35.420 --> 02:35.620] really
[02:35.620 --> 02:35.860] really
[02:35.860 --> 02:36.220] liked
[02:36.220 --> 02:36.580] [*]
[02:36.580 --> 02:36.700] i
[02:36.700 --> 02:37.160] loved
[02:37.160 --> 02:37.380] the
[02:37.380 --> 02:37.680] professor
[02:37.680 --> 02:38.080] she
[02:38.080 --> 02:38.180] was
[02:38.180 --> 02:38.540] awesome
[02:38.540 --> 02:38.960] she's
[02:38.960 --> 02:39.060] like
[02:39.060 --> 02:39.240] an
[02:39.240 --> 02:39.680] adjunct
[02:39.680 --> 02:39.900] so
[02:39.900 --> 02:40.280] she's
[02:40.280 --> 02:40.440] really
[02:40.440 --> 02:40.660] involved
[02:40.660 --> 02:40.840] in
[02:40.840 --> 02:40.980] the
[02:40.980 --> 02:41.260] community
[02:41.260 --> 02:41.600] because
[02:41.600 --> 02:41.860] obviously
[02:41.860 --> 02:42.100] she
[02:42.100 --> 02:42.200] has
[02:42.200 --> 02:42.340] like
[02:42.340 --> 02:42.560] another
[02:42.560 --> 02:42.820] [*]
[02:42.820 --> 02:42.940] job
[02:42.940 --> 02:43.320] [*]
[02:43.320 --> 02:43.560] so
[02:43.560 --> 02:43.660] it
[02:43.660 --> 02:43.800] was
[02:43.800 --> 02:43.960] cool
[02:43.960 --> 02:44.100] to
[02:44.100 --> 02:44.240] kind
[02:44.240 --> 02:44.400] of
[02:44.400 --> 02:44.520] hear
[02:44.520 --> 02:44.880] perspective
[02:44.880 --> 02:45.340] from
[02:45.340 --> 02:45.620] someone
[02:45.620 --> 02:45.820] who
[02:45.820 --> 02:46.100] isn't
[02:46.100 --> 02:46.260] like
[02:46.260 --> 02:46.740] solely
[02:46.740 --> 02:46.980] in
[02:46.980 --> 02:47.360] academia
[02:47.360 --> 02:48.060] [*]
[02:48.060 --> 02:48.280] and
[02:48.280 --> 02:48.540] actually
[02:48.540 --> 02:48.680] like
[02:48.680 --> 02:48.840] kind
[02:48.840 --> 02:48.960] of
[02:48.960 --> 02:49.280] lives
[02:49.280 --> 02:49.520] what
[02:49.520 --> 02:49.740] she
[02:49.740 --> 02:50.000] does
[02:50.000 --> 02:50.560] not
[02:50.560 --> 02:50.760] that
[02:50.760 --> 02:50.920] like
[02:50.920 --> 02:51.320] [*]
[02:51.320 --> 02:51.780] professors
[02:51.780 --> 02:52.480] don't
[02:52.480 --> 02:52.660] but
[02:52.660 --> 02:52.900] like
[02:52.900 --> 02:53.200] [*]
[02:53.200 --> 02:53.420] in
[02:53.420 --> 02:53.540] the
[02:53.540 --> 02:53.800] real
[02:53.800 --> 02:54.100] world
[02:54.100 --> 02:54.200] world
[02:54.200 --> 02:54.360] at
[02:54.360 --> 02:54.660] least
[02:54.820 --> 02:55.300] [*]
[02:55.300 --> 02:56.080] And
[02:56.080 --> 02:56.300] [*]
[02:56.300 --> 02:56.460] then
[02:56.460 --> 02:57.080] [*]
[02:57.080 --> 02:57.380] science
[02:57.380 --> 02:57.780] [*]
[02:57.780 --> 02:57.980] wise
[02:58.100 --> 02:58.400] I
[02:58.400 --> 02:58.700] took
[02:58.700 --> 02:59.720] immunology
[02:59.720 --> 03:00.200] class
[03:00.400 --> 03:01.080] [*]
[03:01.080 --> 03:01.620] That
[03:01.620 --> 03:02.320] [*]
[03:02.320 --> 03:02.500] was
[03:02.500 --> 03:02.580] like
[03:02.580 --> 03:02.740] my
[03:02.740 --> 03:03.000] first
[03:03.000 --> 03:03.280] class
[03:03.280 --> 03:03.440] that
[03:03.440 --> 03:03.560] was
[03:03.560 --> 03:03.680] a
[03:03.680 --> 03:04.060] combination
[03:04.060 --> 03:04.320] of
[03:04.320 --> 03:04.520] like
[03:04.520 --> 03:04.940] undergraduate
[03:04.940 --> 03:05.400] grad
[03:05.400 --> 03:05.740] [*]
[03:05.740 --> 03:05.840] students
[03:05.920 --> 03:06.140] So
[03:06.140 --> 03:06.200] it
[03:06.200 --> 03:06.320] was
[03:06.320 --> 03:06.380] like
[03:06.380 --> 03:06.500] a
[03:06.500 --> 03:06.660] little
[03:06.660 --> 03:06.840] bit
[03:06.840 --> 03:07.180] different
[03:07.180 --> 03:07.360] and
[03:07.360 --> 03:07.560] took
[03:07.560 --> 03:07.780] some
[03:07.780 --> 03:08.060] time
[03:08.060 --> 03:08.260] to
[03:08.260 --> 03:08.360] like
[03:08.360 --> 03:08.660] adjust
[03:08.660 --> 03:09.000] to
[03:09.000 --> 03:09.160] [*]
[03:09.160 --> 03:09.260] it
[03:09.300 --> 03:09.580] [*]
[03:09.580 --> 03:09.720] But
[03:09.720 --> 03:09.840] I
[03:09.840 --> 03:10.040] really
[03:10.040 --> 03:10.280] liked
[03:10.280 --> 03:10.460] my
[03:10.460 --> 03:10.820] professors
[03:10.820 --> 03:11.300] there
[03:11.360 --> 03:11.500] And
[03:11.500 --> 03:11.600] I
[03:11.600 --> 03:11.780] thought
[03:22.120 --> 03:22.120] the
[03:22.120 --> 03:22.120] content
[03:22.120 --> 03:22.120] was
[03:22.120 --> 03:22.120] super
[03:22.120 --> 03:22.120] interesting
[03:22.120 --> 03:22.120] It
[03:22.120 --> 03:22.440] [*]
[03:22.440 --> 03:22.720] always
[03:22.720 --> 03:23.040] helps
[03:23.380 --> 03:23.740] [*]
[03:23.740 --> 03:24.160] Yeah
[03:35.020 --> 03:35.320] [*]
[03:35.320 --> 03:35.820] Oh
[03:35.980 --> 03:36.620] we
[03:36.620 --> 03:36.840] went
[03:36.840 --> 03:37.020] from
[03:37.020 --> 03:37.120] like
[03:37.120 --> 03:37.480] surface
[03:37.480 --> 03:37.820] level
[03:37.820 --> 03:38.040] to
[03:38.040 --> 03:38.220] like
[03:38.220 --> 03:38.460] down
[03:38.460 --> 03:38.840] deep
[03:40.020 --> 03:40.320] [*]
[03:40.320 --> 03:40.840] Like
[03:40.840 --> 03:41.100] over
[03:41.100 --> 03:41.380] like
[03:41.380 --> 03:41.500] the
[03:41.500 --> 03:41.720] span
[03:41.720 --> 03:41.960] of
[03:41.960 --> 03:42.160] like
[03:42.160 --> 03:42.240] a
[03:42.240 --> 03:42.300] year
[03:42.300 --> 03:42.300] Is
[03:42.300 --> 03:42.300] that
[03:42.300 --> 03:42.300] like
[03:42.300 --> 03:42.300] the
[03:42.300 --> 03:42.300] span
[03:42.300 --> 03:42.300] of
[03:42.300 --> 03:42.380] my
[03:42.380 --> 03:42.620] life
[03:42.620 --> 03:42.920] or
[03:42.920 --> 03:43.340] like
[03:56.820 --> 03:57.500] I
[03:57.500 --> 03:57.840] was
[03:57.840 --> 03:58.440] [*]
[03:58.440 --> 03:58.680] definitely
[03:58.680 --> 03:59.100] like
[03:59.100 --> 03:59.280] a
[03:59.280 --> 03:59.540] really
[03:59.540 --> 03:59.760] like
[03:59.760 --> 04:00.200] quiet
[04:00.200 --> 04:00.560] kid
[04:00.660 --> 04:00.780] I
[04:00.780 --> 04:00.900] was
[04:00.900 --> 04:01.180] very
[04:01.180 --> 04:01.580] like
[04:01.580 --> 04:02.380] [*]
[04:02.380 --> 04:02.560] shy
[04:02.560 --> 04:02.900] and
[04:02.900 --> 04:03.140] not
[04:03.140 --> 04:03.360] super
[04:03.360 --> 04:03.740] outgoing
[04:03.740 --> 04:04.260] I've
[04:04.260 --> 04:04.420] been
[04:04.420 --> 04:04.700] told
[04:04.700 --> 04:04.840] I
[04:04.840 --> 04:05.020] asked
[04:05.020 --> 04:05.160] a
[04:05.160 --> 04:05.280] lot
[04:05.280 --> 04:05.340] of
[04:05.340 --> 04:05.660] questions
[04:05.980 --> 04:06.180] [*]
[04:06.180 --> 04:06.640] but
[04:06.640 --> 04:06.800] like
[04:06.800 --> 04:07.220] wasn't
[04:07.220 --> 04:07.360] one
[04:07.360 --> 04:07.560] who
[04:07.560 --> 04:07.680] would
[04:07.680 --> 04:07.920] just
[04:07.920 --> 04:08.160] like
[04:08.160 --> 04:08.580] hop
[04:08.580 --> 04:08.880] up
[04:08.880 --> 04:09.040] to
[04:09.040 --> 04:09.200] another
[04:09.200 --> 04:09.520] kid
[04:09.520 --> 04:09.700] and
[04:09.700 --> 04:09.760] like
[04:09.760 --> 04:09.940] start
[04:09.940 --> 04:10.140] a
[04:10.140 --> 04:10.560] conversation
[04:11.340 --> 04:11.680] [*]
[04:11.680 --> 04:11.960] But
[04:11.960 --> 04:12.760] [*]
[04:12.760 --> 04:12.920] then
[04:12.920 --> 04:13.360] [*]
[04:13.360 --> 04:13.500] when
[04:13.500 --> 04:13.640] I
[04:13.640 --> 04:13.880] hit
[04:13.880 --> 04:14.040] like
[04:14.040 --> 04:14.620] middle
[04:14.620 --> 04:15.000] [*]
[04:15.000 --> 04:15.120] school
[04:15.240 --> 04:16.100] [*]
[04:16.100 --> 04:16.200] I
[04:16.200 --> 04:16.620] started
[04:16.620 --> 04:16.960] [*]
[04:16.960 --> 04:17.120] like
[04:17.200 --> 04:17.640] I
[04:17.640 --> 04:17.880] don't
[04:17.880 --> 04:18.040] really
[04:18.040 --> 04:18.260] know
[04:18.260 --> 04:18.620] why
[04:18.620 --> 04:18.840] but
[04:18.840 --> 04:18.980] like
[04:18.980 --> 04:19.120] I
[04:19.120 --> 04:19.360] started
[04:19.360 --> 04:19.520] like
[04:19.520 --> 04:19.880] volunteering
[04:19.880 --> 04:20.240] at
[04:20.240 --> 04:20.380] a
[04:20.380 --> 04:20.560] couple
[04:20.560 --> 04:20.620] of
[04:20.620 --> 04:20.860] places
[04:20.860 --> 04:21.080] out
[04:21.080 --> 04:21.200] in
[04:21.200 --> 04:21.340] the
[04:21.340 --> 04:21.640] community
[04:21.840 --> 04:22.020] And
[04:22.020 --> 04:22.160] that
[04:22.160 --> 04:22.340] really
[04:22.340 --> 04:22.480] kind
[04:22.480 --> 04:22.760] of
[04:22.760 --> 04:23.320] showed
[04:23.320 --> 04:23.760] me
[04:23.760 --> 04:24.000] like
[04:24.000 --> 04:24.240] that
[04:24.240 --> 04:24.380] I
[04:24.380 --> 04:24.640] like
[04:24.640 --> 04:24.880] being
[04:24.880 --> 04:25.220] involved
[04:25.220 --> 04:25.580] and
[04:25.580 --> 04:25.680] I
[04:25.680 --> 04:25.920] like
[04:25.920 --> 04:26.120] being
[04:26.120 --> 04:26.420] around
[04:26.420 --> 04:26.780] people
[04:26.780 --> 04:27.180] who
[04:27.180 --> 04:27.520] [*]
[04:27.520 --> 04:28.580] have
[04:28.580 --> 04:29.020] different
[04:29.020 --> 04:29.460] like
[04:29.460 --> 04:29.880] [*]
[04:29.880 --> 04:30.820] backgrounds
[04:30.820 --> 04:31.280] than
[04:31.280 --> 04:31.500] I
[04:31.500 --> 04:31.720] do
[04:31.820 --> 04:32.020] And
[04:32.020 --> 04:32.160] so
[04:32.160 --> 04:32.320] that
[04:32.320 --> 04:32.460] kind
[04:32.460 --> 04:32.640] of
[04:32.640 --> 04:32.840] put
[04:32.840 --> 04:33.000] like
[04:33.000 --> 04:33.220] me
[04:33.220 --> 04:33.440] on
[04:33.440 --> 04:33.560] like
[04:33.560 --> 04:33.640] a
[04:33.640 --> 04:34.000] focus
[04:34.000 --> 04:34.380] for
[04:34.380 --> 04:34.500] like
[04:34.500 --> 04:34.680] what
[04:34.680 --> 04:34.800] I
[04:34.800 --> 04:35.000] wanted
[04:35.000 --> 04:35.160] to
[04:35.160 --> 04:35.360] do
[04:35.400 --> 04:35.580] like
[04:35.580 --> 04:35.680] in
[04:35.680 --> 04:35.840] my
[04:35.840 --> 04:36.200] high
[04:36.200 --> 04:36.520] school
[04:36.520 --> 04:36.840] career
[04:36.840 --> 04:37.280] with
[04:37.280 --> 04:38.520] [*]
[04:38.520 --> 04:38.740] doing
[04:38.740 --> 04:39.080] like
[04:39.080 --> 04:39.280] Key
[04:39.280 --> 04:39.580] Club
[04:39.640 --> 04:39.820] which
[04:39.820 --> 04:39.880] is
[04:39.880 --> 04:40.000] a
[04:40.000 --> 04:40.240] volunteer
[04:40.240 --> 04:40.720] [*]
[04:40.720 --> 04:40.840] club
[04:41.620 --> 04:42.160] Getting
[04:42.160 --> 04:42.420] involved
[04:42.420 --> 04:42.700] in
[04:42.700 --> 04:42.920] like
[04:42.920 --> 04:43.380] some
[04:43.380 --> 04:43.700] like
[04:45.180 --> 04:45.540] I
[04:45.540 --> 04:45.740] kind
[04:45.740 --> 04:45.920] of
[04:45.920 --> 04:46.120] picked
[04:46.120 --> 04:46.240] like
[04:46.240 --> 04:46.360] a
[04:46.360 --> 04:46.640] track
[04:46.640 --> 04:46.780] in
[04:46.780 --> 04:46.960] high
[04:46.960 --> 04:47.240] school
[04:47.240 --> 04:47.400] So
[04:47.400 --> 04:47.500] I
[04:47.500 --> 04:47.640] was
[04:47.640 --> 04:47.820] around
[04:47.820 --> 04:47.960] a
[04:47.960 --> 04:48.080] lot
[04:48.080 --> 04:48.180] of
[04:48.180 --> 04:48.260] the
[04:48.260 --> 04:48.440] same
[04:48.440 --> 04:48.780] kids
[04:48.780 --> 04:48.960] that
[04:48.960 --> 04:49.100] were
[04:49.100 --> 04:49.220] kind
[04:49.220 --> 04:49.320] of
[04:49.320 --> 04:49.620] involved
[04:49.620 --> 04:49.800] in
[04:49.800 --> 04:49.880] the
[04:49.880 --> 04:50.040] same
[04:50.040 --> 04:50.240] [*]
[04:50.240 --> 04:50.380] activities
[04:50.840 --> 04:50.960] As
[04:50.960 --> 04:50.960] me
[04:50.960 --> 04:51.520] I
[04:51.520 --> 04:51.700] did
[04:51.700 --> 04:52.080] music
[04:52.080 --> 04:52.340] and
[04:52.340 --> 04:52.500] that
[04:52.500 --> 04:52.620] kind
[04:52.620 --> 04:52.720] of
[04:52.720 --> 04:52.860] helped
[04:52.860 --> 04:53.000] me
[04:53.000 --> 04:53.200] gain
[04:53.200 --> 04:53.380] some
[04:53.380 --> 04:53.580] like
[04:53.580 --> 04:54.000] confidence
[04:54.000 --> 04:54.220] and
[04:54.220 --> 04:54.400] like
[04:54.400 --> 04:54.580] my
[04:54.580 --> 04:54.880] leadership
[04:54.880 --> 04:55.500] skills
[04:55.500 --> 04:55.940] and
[04:55.940 --> 04:56.100] just
[04:56.100 --> 04:56.640] [*]
[04:56.640 --> 04:56.980] my
[04:56.980 --> 04:57.340] ability
[04:57.340 --> 04:57.560] to
[04:57.560 --> 04:57.700] like
[04:57.700 --> 04:58.020] [*]
[04:58.020 --> 04:58.220] function
[04:58.220 --> 04:58.640] in
[04:58.640 --> 04:59.240] society
[05:00.760 --> 05:01.100] And
[05:01.100 --> 05:01.260] so
[05:01.260 --> 05:01.500] that's
[05:01.500 --> 05:01.660] kind
[05:01.660 --> 05:01.760] of
[05:01.760 --> 05:01.940] really
[05:01.940 --> 05:02.280] shaped
[05:02.280 --> 05:02.500] like
[05:02.500 --> 05:02.700] my
[05:02.700 --> 05:02.960] [*]
