/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[01:03.220 --> 01:03.540] cattle
[01:03.540 --> 01:03.720] [*]
[01:03.720 --> 01:03.920] diseases
[01:04.040 --> 01:04.200] but
[01:04.200 --> 01:04.300] I
[01:04.300 --> 01:04.380] was
[01:04.380 --> 01:04.660] interested
[01:04.660 --> 01:04.880] in
[01:04.920 --> 01:05.000] like
[01:05.040 --> 01:05.160] the
[01:05.160 --> 01:05.400] genetic
[01:05.400 --> 01:05.640] root
[01:05.640 --> 01:05.920] cause
[01:05.920 --> 01:06.040] of
[01:06.040 --> 01:06.220] these
[01:06.220 --> 01:06.600] diseases
[01:07.020 --> 01:07.460] And
[01:07.460 --> 01:07.720] [*]
[01:07.720 --> 01:07.840] so
[01:07.840 --> 01:08.440] [*]
[01:08.440 --> 01:08.760] when
[01:08.760 --> 01:09.540] [*]
[01:09.540 --> 01:09.660] I
[01:09.660 --> 01:09.820] was
[01:09.820 --> 01:09.980] looking
[01:09.980 --> 01:10.120] at
[01:10.120 --> 01:10.360] labs
[01:10.360 --> 01:10.500] when
[01:10.500 --> 01:10.620] I
[01:10.620 --> 01:10.780] got
[01:10.780 --> 01:11.040] here
[01:11.040 --> 01:11.200] as
[01:11.200 --> 01:11.320] a
[01:11.320 --> 01:11.620] freshman
[01:11.880 --> 01:12.120] [*]
[01:12.120 --> 01:12.280] this
[01:12.280 --> 01:12.500] one
[01:12.500 --> 01:12.700] really
[01:12.700 --> 01:13.100] attracted
[01:13.100 --> 01:13.280] to
[01:13.280 --> 01:13.480] me
[01:13.480 --> 01:13.780] because
[01:13.780 --> 01:14.260] [*]
[01:14.260 --> 01:14.480] it
[01:14.480 --> 01:14.680] had
[01:14.680 --> 01:14.820] the
[01:14.820 --> 01:15.020] genetic
[01:15.020 --> 01:15.240] focus
[01:15.860 --> 01:15.960] but
[01:15.960 --> 01:16.060] it
[01:16.060 --> 01:16.180] was
[01:16.180 --> 01:16.380] also
[01:16.380 --> 01:16.620] very
[01:16.620 --> 01:16.880] [*]
[01:16.880 --> 01:17.440] diverse
[01:17.440 --> 01:18.080] So
[01:18.080 --> 01:18.240] I
[01:18.240 --> 01:18.420] knew
[01:18.420 --> 01:18.600] coming
[01:18.600 --> 01:18.800] in
[01:18.800 --> 01:18.900] as
[01:18.900 --> 01:18.980] a
[01:18.980 --> 01:19.240] freshman
[01:19.300 --> 01:19.400] I
[01:19.400 --> 01:19.480] would
[01:19.480 --> 01:19.580] get
[01:19.580 --> 01:19.680] a
[01:19.680 --> 01:19.800] lot
[01:19.800 --> 01:19.880] of
[01:19.880 --> 01:20.080] different
[01:20.080 --> 01:20.720] opportunities
[01:20.720 --> 01:21.580] [*]
[01:21.580 --> 01:21.940] to
[01:21.940 --> 01:22.380] kind
[01:22.380 --> 01:22.520] of
[01:22.520 --> 01:22.700] branch
[01:22.700 --> 01:22.920] out
[01:22.920 --> 01:23.040] and
[01:23.040 --> 01:23.180] figure
[01:23.180 --> 01:23.320] out
[01:23.320 --> 01:23.420] what
[01:23.420 --> 01:23.600] I
[01:23.600 --> 01:23.860] really
[01:23.860 --> 01:24.260] liked
[01:24.340 --> 01:25.040] And
[01:25.040 --> 01:25.280] then
[01:25.280 --> 01:25.840] also
[01:25.840 --> 01:26.100] the
[01:26.100 --> 01:26.380] lab
[01:26.380 --> 01:26.480] is
[01:26.480 --> 01:26.660] very
[01:26.660 --> 01:26.920] project
[01:26.920 --> 01:27.440] [*]
[01:27.440 --> 01:27.560] focused
[01:27.560 --> 01:27.760] So
[01:27.760 --> 01:28.040] after
[01:28.040 --> 01:28.340] you're
[01:28.340 --> 01:28.440] there
[01:28.440 --> 01:28.640] for
[01:28.640 --> 01:28.840] six
[01:28.840 --> 01:29.060] months
[01:29.100 --> 01:29.320] you're
[01:29.320 --> 01:29.480] already
[01:29.480 --> 01:29.740] going
[01:29.740 --> 01:29.920] to
[01:29.920 --> 01:30.040] be
[01:30.040 --> 01:30.240] there
[01:30.240 --> 01:30.280] You're
[01:30.280 --> 01:30.280] going
[01:30.280 --> 01:30.340] to
[01:30.340 --> 01:30.340] be
[01:30.340 --> 01:30.340] starting
[01:30.340 --> 01:30.380] on
[01:30.380 --> 01:30.480] your
[01:30.480 --> 01:30.620] own
[01:30.620 --> 01:30.940] project
[01:30.940 --> 01:31.200] as
[01:31.200 --> 01:31.340] an
[01:31.340 --> 01:31.720] undergrad
[01:31.740 --> 01:32.020] So
[01:32.020 --> 01:32.600] I
[01:32.600 --> 01:32.780] really
[01:32.780 --> 01:33.040] liked
[01:33.040 --> 01:33.160] that
[01:33.160 --> 01:33.500] aspect
[01:33.500 --> 01:33.960] because
[01:33.960 --> 01:34.080] I
[01:34.080 --> 01:34.300] like
[01:34.300 --> 01:34.440] the
[01:34.440 --> 01:34.840] independence
[01:34.840 --> 01:35.200] of
[01:35.200 --> 01:35.540] research
[01:35.740 --> 01:36.260] So
[01:36.260 --> 01:36.440] it
[01:36.440 --> 01:36.540] kind
[01:36.540 --> 01:36.720] of
[01:36.720 --> 01:36.980] drew
[01:36.980 --> 01:37.320] me
[01:37.320 --> 01:37.580] towards
[01:37.580 --> 01:37.740] [*]
[01:37.740 --> 01:37.860] it
[01:41.780 --> 01:42.240] [*]
[01:42.240 --> 01:42.580] Yeah
[01:42.700 --> 01:43.060] [*]
[01:43.060 --> 01:43.160] technically
[01:47.320 --> 01:47.860] [*]
[01:47.860 --> 01:48.020] Good
[01:48.020 --> 01:48.520] I've
[01:48.520 --> 01:48.640] just
[01:48.640 --> 01:48.860] been
[01:48.860 --> 01:49.160] really
[01:49.160 --> 01:49.600] busy
[01:49.600 --> 01:49.900] between
[01:49.900 --> 01:50.320] classes
[01:50.320 --> 01:51.360] and
[01:51.360 --> 01:51.760] work
[01:51.760 --> 01:52.020] and
[01:52.020 --> 01:52.260] then
[01:52.260 --> 01:52.600] volunteering
[01:52.600 --> 01:53.340] Thank
[01:53.340 --> 01:53.980] [*]
[01:53.980 --> 01:54.320] you
[01:59.480 --> 02:03.820] [*]
[02:03.820 --> 02:04.260] My
[02:04.260 --> 02:06.280] [*]
[02:06.280 --> 02:06.480] schedule
[02:06.480 --> 02:06.720] [*]
[02:06.720 --> 02:07.020] has
[02:07.020 --> 02:07.700] definitely
[02:07.700 --> 02:08.240] changed
[02:08.380 --> 02:08.680] especially
[02:08.680 --> 02:08.940] with
[02:09.020 --> 02:09.260] like
[02:09.320 --> 02:09.680] [*]
[02:09.680 --> 02:09.920] different
[02:09.920 --> 02:10.120] [*]
[02:10.120 --> 02:10.300] classes
[02:10.300 --> 02:10.500] and
[02:10.500 --> 02:10.740] having
[02:10.800 --> 02:10.940] like
[02:10.980 --> 02:11.140] night
[02:11.140 --> 02:11.360] [*]
[02:11.360 --> 02:11.480] labs
[02:11.480 --> 02:11.700] [*]
[02:11.700 --> 02:11.960] sometimes
[02:11.960 --> 02:12.740] where
[02:12.740 --> 02:12.940] I'm
[02:12.940 --> 02:13.000] not
[02:13.000 --> 02:13.200] used
[02:13.200 --> 02:13.460] to
[02:13.460 --> 02:13.880] doing
[02:13.880 --> 02:14.300] classes
[02:14.300 --> 02:14.660] at
[02:14.660 --> 02:14.840] late
[02:14.840 --> 02:15.120] or
[02:15.120 --> 02:15.560] [*]
[02:15.560 --> 02:16.240] I
[02:16.240 --> 02:17.260] [*]
[02:17.260 --> 02:17.580] think
[02:17.600 --> 02:17.800] like
[02:17.880 --> 02:18.240] balancing
[02:18.240 --> 02:18.760] [*]
[02:18.760 --> 02:19.020] classes
[02:19.020 --> 02:19.360] and
[02:19.460 --> 02:19.560] like
[02:19.620 --> 02:19.780] work
[02:19.780 --> 02:19.980] and
[02:19.980 --> 02:20.500] experiments
[02:20.500 --> 02:20.540] [*]
[02:20.540 --> 02:21.340] because
[02:21.340 --> 02:21.680] sometimes
[02:21.820 --> 02:22.000] like
[02:22.080 --> 02:22.460] I
[02:22.460 --> 02:22.680] have
[02:22.680 --> 02:22.780] a
[02:22.780 --> 02:23.180] 24-hour
[02:23.180 --> 02:23.220] [*]
[02:23.220 --> 02:23.560] experiment
[02:23.560 --> 02:23.900] So
[02:23.900 --> 02:24.160] then
[02:24.160 --> 02:24.540] [*]
[02:24.540 --> 02:24.740] I
[02:24.740 --> 02:24.900] have
[02:24.900 --> 02:25.040] to
[02:25.040 --> 02:25.100] do
[02:25.100 --> 02:25.260] that
[02:25.260 --> 02:25.440] on
[02:25.440 --> 02:25.880] Saturday
[02:25.880 --> 02:26.320] instead
[02:26.320 --> 02:26.460] of
[02:26.460 --> 02:26.580] not
[02:26.580 --> 02:26.820] having
[02:26.820 --> 02:27.000] my
[02:27.000 --> 02:27.320] Saturday
[02:27.320 --> 02:27.740] off
[02:27.860 --> 02:28.220] And
[02:28.220 --> 02:28.420] so
[02:28.420 --> 02:28.500] I
[02:28.500 --> 02:28.600] think
[02:28.600 --> 02:28.740] just
[02:28.820 --> 02:28.960] like
[02:29.480 --> 02:30.140] [*]
[02:30.140 --> 02:30.520] The
[02:30.520 --> 02:30.900] balance
[02:30.900 --> 02:31.160] between
[02:31.160 --> 02:31.440] those
[02:31.440 --> 02:31.640] [*]
[02:31.640 --> 02:31.800] two
[02:31.800 --> 02:32.160] and
[02:32.160 --> 02:32.520] then
[02:32.520 --> 02:33.120] [*]
[02:33.120 --> 02:33.400] the
[02:33.400 --> 02:33.700] balance
[02:33.700 --> 02:33.880] of
[02:33.900 --> 02:33.980] like
[02:34.020 --> 02:34.080] a
[02:34.080 --> 02:34.300] social
[02:34.300 --> 02:34.660] life
[02:34.660 --> 02:35.680] with
[02:35.680 --> 02:36.120] that
[02:36.120 --> 02:36.400] and
[02:36.520 --> 02:36.740] like
[02:36.780 --> 02:37.140] finding
[02:37.140 --> 02:37.360] time
[02:37.360 --> 02:37.520] to
[02:37.520 --> 02:37.640] hang
[02:37.640 --> 02:37.780] out
[02:37.780 --> 02:37.920] with
[02:37.920 --> 02:38.160] friends
[02:38.400 --> 02:38.660] but
[02:38.660 --> 02:38.960] also
[02:38.960 --> 02:39.220] making
[02:39.220 --> 02:39.420] sure
[02:39.420 --> 02:39.480] that
[02:39.480 --> 02:39.660] I'm
[02:39.660 --> 02:39.820] staying
[02:39.820 --> 02:39.920] on
[02:39.920 --> 02:40.120] top
[02:40.120 --> 02:40.260] of
[02:40.340 --> 02:40.400] like
[02:40.480 --> 02:40.980] coursework
[02:40.980 --> 02:41.320] especially
[02:41.420 --> 02:41.640] like
[02:41.720 --> 02:41.860] the
[02:41.860 --> 02:42.120] rigorous
[02:42.120 --> 02:42.640] coursework
[02:42.640 --> 02:42.960] of
[02:42.960 --> 02:43.200] being
[02:43.200 --> 02:43.260] a
[02:43.260 --> 02:43.460] STEM
[02:43.460 --> 02:43.780] major
[02:43.780 --> 02:44.140] [*]
[02:44.140 --> 02:44.400] and
[02:44.400 --> 02:44.620] all
[02:44.620 --> 02:44.940] that
[02:44.940 --> 02:45.220] comes
[02:45.220 --> 02:45.460] with
[02:45.460 --> 02:45.700] it
[02:45.700 --> 02:46.300] It's
[02:46.320 --> 02:46.360] like
[02:46.460 --> 02:46.660] finding
[02:46.660 --> 02:46.840] that
[02:46.840 --> 02:47.100] balance
[02:47.100 --> 02:47.260] has
[02:47.260 --> 02:47.400] been
[02:47.400 --> 02:47.800] difficult
[02:54.860 --> 02:55.320] [*]
[02:55.320 --> 02:55.720] Um
[02:55.940 --> 02:56.640] [*]
[02:56.640 --> 02:56.860] I
[02:56.860 --> 02:57.100] think
[02:57.100 --> 02:57.300] it's
[02:57.300 --> 02:57.520] made
[02:57.580 --> 02:57.840] like
[02:58.460 --> 02:58.700] [*]
[02:58.700 --> 02:58.840] social
[02:59.000 --> 02:59.520] like
[02:59.620 --> 02:59.880] life
[02:59.880 --> 03:00.140] It's
[03:00.140 --> 03:00.140] like
[03:00.140 --> 03:00.140] harder
[03:00.140 --> 03:00.860] [*]
[03:00.860 --> 03:01.100] just
[03:01.100 --> 03:01.360] because
[03:01.360 --> 03:01.540] I
[03:01.540 --> 03:01.720] spend
[03:01.720 --> 03:01.860] so
[03:01.860 --> 03:02.020] much
[03:02.020 --> 03:02.240] time
[03:02.240 --> 03:02.360] on
[03:02.360 --> 03:02.940] schoolwork
[03:02.940 --> 03:03.340] and
[03:03.340 --> 03:03.700] on
[03:03.700 --> 03:04.060] work
[03:04.060 --> 03:04.620] that
[03:04.640 --> 03:05.100] [*]
[03:05.100 --> 03:05.260] um
[03:05.500 --> 03:06.280] I
[03:06.280 --> 03:06.480] think
[03:06.480 --> 03:06.660] it's
[03:06.680 --> 03:06.740] like
[03:06.800 --> 03:06.880] the
[03:06.880 --> 03:07.020] first
[03:07.020 --> 03:07.200] thing
[03:07.200 --> 03:07.300] that
[03:07.300 --> 03:07.440] I
[03:07.440 --> 03:07.560] let
[03:07.560 --> 03:07.800] go
[03:07.800 --> 03:08.840] [*]
[03:08.840 --> 03:08.940] is
[03:09.280 --> 03:09.540] like
[03:09.700 --> 03:09.800] my
[03:09.800 --> 03:10.000] social
[03:10.000 --> 03:10.280] life
[03:10.280 --> 03:10.740] So
[03:10.740 --> 03:10.900] I
[03:10.900 --> 03:11.060] think
[03:11.060 --> 03:11.300] that's
[03:11.300 --> 03:11.420] been
[03:11.420 --> 03:11.760] difficult
[03:11.860 --> 03:12.560] And
[03:12.560 --> 03:12.880] also
[03:12.980 --> 03:13.140] like
[03:13.200 --> 03:13.480] making
[03:13.480 --> 03:13.900] friends
[03:13.900 --> 03:14.060] has
[03:14.060 --> 03:14.260] also
[03:14.260 --> 03:14.440] been
[03:14.440 --> 03:14.640] very
[03:14.640 --> 03:15.000] difficult
[03:15.000 --> 03:15.440] [*]
[03:15.440 --> 03:15.580] coming
[03:15.580 --> 03:15.780] to
[03:15.780 --> 03:16.000] college
[03:16.000 --> 03:16.260] because
[03:16.260 --> 03:16.360] it
[03:16.360 --> 03:16.560] takes
[03:16.560 --> 03:16.720] me
[03:16.720 --> 03:16.800] a
[03:16.800 --> 03:16.960] while
[03:16.960 --> 03:17.220] usually
[03:17.220 --> 03:17.400] to
[03:17.400 --> 03:17.520] make
[03:17.520 --> 03:17.760] friends
[03:17.760 --> 03:17.980] So
[03:18.100 --> 03:18.300] like
[03:18.380 --> 03:19.380] [*]
[03:19.380 --> 03:19.660] losing
[03:19.660 --> 03:19.860] my
[03:19.860 --> 03:20.100] entire
[03:20.100 --> 03:20.360] friend
[03:20.360 --> 03:20.640] group
[03:20.640 --> 03:20.800] and
[03:20.800 --> 03:20.960] then
[03:20.960 --> 03:21.180] having
[03:21.180 --> 03:21.360] to
[03:21.360 --> 03:21.520] kind
[03:21.520 --> 03:21.740] of
[03:21.740 --> 03:22.080] completely
[03:22.080 --> 03:22.480] restart
[03:22.480 --> 03:22.680] and
[03:22.680 --> 03:22.940] re-put
[03:22.940 --> 03:23.160] myself
[03:23.160 --> 03:23.340] out
[03:23.340 --> 03:23.660] there
[03:23.660 --> 03:24.400] [*]
[03:24.400 --> 03:24.720] is
[03:24.720 --> 03:25.240] more
[03:25.240 --> 03:25.600] difficult
[03:27.240 --> 03:27.640] [*]
[03:27.640 --> 03:27.860] Yeah
[03:29.480 --> 03:34.500] [*]
[03:34.500 --> 03:35.320] Um
[03:35.660 --> 03:37.340] [*]
[03:37.340 --> 03:37.520] I
[03:37.520 --> 03:37.880] think
[03:37.880 --> 03:39.420] [*]
[03:39.420 --> 03:39.880] peer
[03:39.880 --> 03:40.220] mentors
[03:40.220 --> 03:40.400] and
[03:40.400 --> 03:40.600] some
[03:40.600 --> 03:40.840] friends
[03:40.840 --> 03:40.940] that
[03:40.940 --> 03:41.080] I
[03:41.080 --> 03:41.220] met
[03:41.300 --> 03:41.500] like
[03:41.560 --> 03:42.100] right
[03:42.100 --> 03:42.320] when
[03:42.320 --> 03:42.420] I
[03:42.420 --> 03:42.640] got
[03:42.640 --> 03:42.900] to
[03:42.900 --> 03:43.200] college
[03:43.200 --> 03:43.320] in
[03:43.320 --> 03:43.440] my
[03:43.440 --> 03:43.620] first
[03:43.620 --> 03:43.840] couple
[03:43.840 --> 03:44.140] classes
[03:44.140 --> 03:44.440] [*]
[03:44.440 --> 03:45.060] and
[03:45.060 --> 03:45.260] I've
[03:45.260 --> 03:45.300] kind
[03:45.300 --> 03:45.420] of
[03:45.420 --> 03:45.580] stuck
[03:45.580 --> 03:45.840] with
[03:45.840 --> 03:46.320] [*]
[03:46.320 --> 03:46.500] as
[03:46.500 --> 03:46.840] friends
[03:46.840 --> 03:47.240] throughout
[03:47.460 --> 03:48.060] um
[03:48.260 --> 03:48.520] who
[03:48.520 --> 03:48.740] share
[03:48.740 --> 03:48.920] the
[03:48.920 --> 03:49.140] same
[03:49.140 --> 03:49.380] major
[03:49.380 --> 03:49.580] So
[03:49.700 --> 03:49.820] like
[03:49.900 --> 03:50.140] it's
[03:50.140 --> 03:50.440] their
[03:50.440 --> 03:50.960] understanding
[03:50.960 --> 03:51.440] of
[03:51.560 --> 03:51.660] like
[03:51.740 --> 03:51.840] my
[03:51.840 --> 03:52.080] schedule
[03:52.080 --> 03:52.220] and
[03:52.220 --> 03:52.300] they
[03:52.300 --> 03:52.440] have
[03:52.440 --> 03:52.580] a
[03:52.580 --> 03:52.780] similar
[03:52.780 --> 03:53.100] schedule
[03:53.240 --> 03:53.600] so
[03:53.600 --> 03:53.760] it's
[03:53.760 --> 03:53.800] a
[03:53.800 --> 03:53.940] lot
[03:53.940 --> 03:54.220] easier
[03:54.380 --> 03:54.660] like
[03:54.720 --> 03:55.480] to
[03:55.480 --> 03:55.820] relate
[03:56.120 --> 03:56.560] And
[03:56.560 --> 03:56.740] [*]
[03:56.740 --> 03:56.880] then
[03:56.880 --> 03:57.700] [*]
[03:57.700 --> 03:57.880] I
[03:57.880 --> 03:58.220] think
[03:58.220 --> 03:58.400] just
[03:58.480 --> 03:58.680] [*]
[03:58.680 --> 03:58.800] like
[03:58.980 --> 03:59.520] [*]
[03:59.520 --> 03:59.660] my
[03:59.660 --> 04:00.140] last...
[04:00.140 --> 04:00.260] My
[04:00.260 --> 04:00.260] lab
[04:00.260 --> 04:00.260] has
[04:00.260 --> 04:00.500] been...
[04:00.500 --> 04:00.740] The
[04:00.740 --> 04:00.960] people
[04:00.960 --> 04:01.080] in
[04:01.080 --> 04:01.160] my
[04:01.160 --> 04:01.340] lab
[04:01.340 --> 04:01.420] have
[04:01.420 --> 04:01.580] been
[04:01.580 --> 04:01.900] amazing
[04:01.900 --> 04:02.240] and
[04:02.240 --> 04:02.480] they've
[04:02.480 --> 04:02.640] really
[04:02.640 --> 04:02.800] helped
[04:02.800 --> 04:02.940] me
[04:02.940 --> 04:03.040] with
[04:03.140 --> 04:03.260] like
[04:03.300 --> 04:03.480] getting
[04:03.480 --> 04:03.660] used
[04:03.660 --> 04:03.820] to
[04:03.820 --> 04:03.940] Iowa
[04:03.940 --> 04:04.160] [*]
[04:04.160 --> 04:04.260] City
[04:04.260 --> 04:04.720] [*]
[04:04.720 --> 04:05.040] and
[04:05.340 --> 04:05.680] um
[04:05.840 --> 04:06.060] everything
[04:06.060 --> 04:06.200] that
[04:06.200 --> 04:06.340] comes
[04:06.340 --> 04:06.420] with
[04:06.420 --> 04:06.660] [*]
[04:06.660 --> 04:06.780] college
[04:06.780 --> 04:07.240] and
[04:07.240 --> 04:07.460] just
[04:07.560 --> 04:07.820] like
[04:07.920 --> 04:08.420] [*]
[04:08.420 --> 04:08.780] yeah
[04:08.780 --> 04:08.980] So
[04:08.980 --> 04:09.220] that's
[04:09.220 --> 04:09.340] been
[04:09.340 --> 04:09.600] very
[04:09.600 --> 04:10.060] [*]
[04:10.060 --> 04:10.560] helpful
[04:10.620 --> 04:10.800] too
[04:10.860 --> 04:10.940] with
[04:10.940 --> 04:11.040] the
[04:11.040 --> 04:11.380] transition
[04:19.720 --> 04:20.160] [*]
[04:20.160 --> 04:20.340] Um
[04:29.520 --> 04:31.820] [*]
[04:31.820 --> 04:32.280] I
[04:32.280 --> 04:32.540] [*]
[04:32.540 --> 04:32.740] think
[04:33.200 --> 04:33.740] I
[04:33.740 --> 04:34.540] [*]
[04:34.540 --> 04:34.840] don't
[04:34.840 --> 04:34.980] know
[04:39.360 --> 04:40.020] Yeah
[04:40.140 --> 04:40.380] I'm
[04:40.380 --> 04:40.840] from
[04:40.840 --> 04:41.280] Iowa
[04:43.160 --> 04:43.840] Yeah
[04:43.980 --> 04:44.160] so
[04:44.160 --> 04:44.520] that's
[04:44.520 --> 04:44.660] nice
[04:44.660 --> 04:44.900] as
[04:44.900 --> 04:44.980] I
[04:44.980 --> 04:45.380] can...
[04:45.380 --> 04:45.600] It's
[04:45.600 --> 04:45.760] only
[04:45.760 --> 04:45.860] an
[04:45.860 --> 04:46.000] hour
[04:46.000 --> 04:46.060] and
[04:46.060 --> 04:46.160] a
[04:46.160 --> 04:46.280] half
[04:46.280 --> 04:46.460] to
[04:46.460 --> 04:46.560] go
[04:46.560 --> 04:46.760] home
[04:46.840 --> 04:46.960] so
[04:47.020 --> 04:47.180] like
[04:47.260 --> 04:47.680] when
[04:47.680 --> 04:47.900] there's
[04:47.900 --> 04:48.020] been
[04:48.020 --> 04:48.300] emergencies
[04:48.460 --> 04:48.680] I've
[04:48.680 --> 04:48.740] been
[04:48.740 --> 04:48.880] able
[04:48.880 --> 04:49.040] to
[04:49.040 --> 04:49.200] go
[04:49.200 --> 04:49.460] home
[04:49.460 --> 04:49.660] same
[04:49.660 --> 04:49.980] day
[04:49.980 --> 04:50.080] and
[04:50.080 --> 04:50.240] come
[04:50.240 --> 04:50.520] back
[04:51.060 --> 04:51.560] So
[04:51.640 --> 04:51.720] like
[04:51.780 --> 04:51.920] that's
[04:51.920 --> 04:52.080] been
[04:52.080 --> 04:52.380] nice
[04:52.540 --> 04:53.140] not
[04:53.140 --> 04:53.360] being
[04:53.360 --> 04:53.500] so
[04:53.500 --> 04:53.700] far
[04:53.700 --> 04:53.880] from
[04:53.880 --> 04:54.120] home
[04:54.120 --> 04:54.480] Yeah
[04:59.480 --> 05:05.020] [*]
[05:05.020 --> 05:05.440] Um
[05:05.700 --> 05:06.220] [*]
[05:06.220 --> 05:06.460] I
[05:06.460 --> 05:06.760] plan
[05:06.760 --> 05:06.960] on
[05:06.960 --> 05:07.200] applying
[05:07.200 --> 05:07.400] to
[05:07.400 --> 05:07.520] grad
[05:07.520 --> 05:07.700] [*]
[05:07.700 --> 05:07.860] school
[05:07.860 --> 05:08.140] [*]
[05:08.140 --> 05:08.720] next
[05:08.720 --> 05:09.440] [*]
[05:09.440 --> 05:09.600] fall
[05:09.600 --> 05:09.920] and
[05:09.920 --> 05:10.120] then
[05:10.120 --> 05:10.320] going
[05:10.320 --> 05:10.540] to
[05:10.540 --> 05:10.960] genetics
[05:10.960 --> 05:11.740] [*]
[05:11.740 --> 05:12.320] research
[05:12.320 --> 05:12.640] grad
[05:12.640 --> 05:13.100] program
[05:13.100 --> 05:13.460] [*]
[05:13.460 --> 05:13.680] and
[05:13.680 --> 05:13.860] get
[05:13.860 --> 05:13.960] my
