/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[01:30.100 --> 01:31.260] [*]
[01:31.260 --> 01:31.860] Okay
[01:31.860 --> 01:32.020] Okay
[01:42.080 --> 01:42.080] Okay
[01:43.080 --> 01:43.080] Okay
[01:44.080 --> 01:44.080] Okay
[01:44.140 --> 01:44.440] Okay
[01:46.080 --> 01:46.080] Okay
[01:47.080 --> 01:47.080] Okay
[01:47.080 --> 01:47.580] Okay
[01:49.080 --> 01:49.080] Okay
[01:49.080 --> 01:49.400] Okay
[01:51.080 --> 01:51.080] Okay
[01:52.000 --> 01:52.000] Um
[01:52.080 --> 01:52.080] yeah
[01:52.080 --> 01:52.080] most
[01:52.080 --> 01:52.080] of
[01:52.080 --> 01:52.080] them
[01:52.140 --> 01:52.300] Yeah
[01:52.300 --> 01:52.460] Like
[01:52.460 --> 01:52.460] we
[01:52.460 --> 01:52.860] haven't
[01:52.860 --> 01:52.900] had
[01:52.900 --> 01:52.900] any
[01:52.900 --> 01:53.320] [*]
[01:53.320 --> 01:53.680] like
[01:53.680 --> 01:54.020] FAA
[01:54.020 --> 01:54.020] meetings
[01:54.020 --> 01:54.020] or
[01:54.020 --> 01:54.020] anything
[01:54.020 --> 01:54.020] like
[01:54.020 --> 01:54.020] that
[01:54.100 --> 01:54.720] [*]
[01:54.720 --> 01:54.960] So
[01:54.960 --> 01:55.220] It's
[01:55.220 --> 01:55.220] been
[01:55.220 --> 01:55.220] like
[01:55.220 --> 01:55.300] we
[01:55.300 --> 01:55.300] haven't
[01:55.300 --> 01:55.560] really
[01:55.560 --> 01:55.780] been
[01:55.780 --> 01:55.780] doing
[01:55.780 --> 01:55.780] much
[01:55.780 --> 01:55.780] of
[01:55.780 --> 01:56.080] anything
[01:56.160 --> 01:56.560] Okay
[01:56.560 --> 01:57.880] [*]
[01:57.880 --> 01:58.580] um
[01:58.580 --> 02:01.500] [*]
[02:01.500 --> 02:01.680] boring
[02:01.680 --> 02:02.520] honestly
[02:02.520 --> 02:03.220] like
[02:03.220 --> 02:04.480] [*]
[02:04.480 --> 02:04.880] there's
[02:04.880 --> 02:04.980] not
[02:04.980 --> 02:05.180] really
[02:05.180 --> 02:05.340] much
[02:05.340 --> 02:05.520] to
[02:05.520 --> 02:05.760] do
[02:14.180 --> 02:14.180] um
[02:14.180 --> 02:15.440] yeah
[02:15.440 --> 02:15.720] i've
[02:15.720 --> 02:15.880] been
[02:15.880 --> 02:16.220] reading
[02:16.220 --> 02:16.820] some
[02:16.820 --> 02:17.100] i
[02:17.100 --> 02:17.780] [*]
[02:17.780 --> 02:17.960] don't
[02:17.960 --> 02:18.040] know
[02:18.040 --> 02:18.240] it's
[02:18.240 --> 02:18.360] hard
[02:18.360 --> 02:18.560] because
[02:18.560 --> 02:18.720] you
[02:18.720 --> 02:18.980] can't
[02:18.980 --> 02:19.160] really
[02:19.160 --> 02:19.360] go
[02:19.360 --> 02:19.700] outside
[02:19.700 --> 02:20.180] it's
[02:20.180 --> 02:20.400] so
[02:20.400 --> 02:20.920] cold
[02:20.920 --> 02:22.620] [*]
[02:22.620 --> 02:23.020] so
[02:23.020 --> 02:23.420] i've
[02:23.420 --> 02:23.520] been
[02:23.520 --> 02:23.740] watching
[02:23.740 --> 02:23.840] a
[02:23.840 --> 02:24.000] lot
[02:24.000 --> 02:24.100] of
[02:24.100 --> 02:24.500] netflix
[02:24.500 --> 02:24.820] i'm
[02:24.820 --> 02:24.940] not
[02:24.940 --> 02:25.060] gonna
[02:25.060 --> 02:25.260] [*]
[02:25.260 --> 02:25.360] lie
[02:33.420 --> 02:33.420] um
[02:33.420 --> 02:33.880] [*]
[02:33.880 --> 02:34.520] well
[02:34.520 --> 02:34.760] i've
[02:34.760 --> 02:34.900] been
[02:34.900 --> 02:35.040] reading
[02:35.040 --> 02:35.140] a
[02:35.140 --> 02:35.300] lot
[02:35.300 --> 02:35.420] in
[02:35.420 --> 02:35.540] my
[02:35.540 --> 02:35.920] english
[02:35.920 --> 02:36.280] book
[02:36.280 --> 02:36.600] we're
[02:36.600 --> 02:36.760] reading
[02:36.760 --> 02:36.900] the
[02:36.900 --> 02:37.280] jungle
[02:39.900 --> 02:39.900] so
[02:39.900 --> 02:40.500] that's
[02:40.500 --> 02:40.800] pretty
[02:40.800 --> 02:41.400] [*]
[02:41.400 --> 02:41.600] honestly
[02:41.600 --> 02:41.920] it's
[02:41.920 --> 02:42.000] a
[02:42.000 --> 02:42.260] pretty
[02:42.260 --> 02:42.660] interesting
[02:42.660 --> 02:43.140] book
[02:43.140 --> 02:43.300] i
[02:43.300 --> 02:43.480] know
[02:43.480 --> 02:43.600] some
[02:43.600 --> 02:43.740] of
[02:43.740 --> 02:43.900] the
[02:43.900 --> 02:44.060] books
[02:44.060 --> 02:44.200] you
[02:44.200 --> 02:44.360] read
[02:44.360 --> 02:44.540] for
[02:44.540 --> 02:44.680] english
[02:44.680 --> 02:44.840] can
[02:44.840 --> 02:45.000] be
[02:45.000 --> 02:45.320] boring
[02:45.320 --> 02:45.640] [*]
[02:45.640 --> 02:45.760] but
[02:45.760 --> 02:46.540] [*]
[02:46.540 --> 02:46.740] that
[02:46.740 --> 02:47.040] one's
[02:47.040 --> 02:47.200] not
[02:47.200 --> 02:47.360] so
[02:47.360 --> 02:47.680] bad
[02:47.680 --> 02:48.020] [*]
[02:48.020 --> 02:48.200] and
[02:48.200 --> 02:48.520] then
[02:48.520 --> 02:49.040] [*]
[02:49.040 --> 02:49.180] um
[02:49.180 --> 02:49.620] i've
[02:49.620 --> 02:49.820] also
[02:49.820 --> 02:50.060] been
[02:50.060 --> 02:50.380] reading
[02:50.380 --> 02:50.700] kind
[02:50.700 --> 02:50.880] of
[02:50.880 --> 02:51.000] like
[02:51.000 --> 02:51.200] a
[02:51.200 --> 02:51.520] [*]
[02:51.520 --> 02:51.680] mystery
[02:51.680 --> 02:52.160] [*]
[02:52.160 --> 02:52.360] book
[02:52.360 --> 02:53.220] [*]
[02:53.220 --> 02:53.400] called
[02:53.400 --> 02:53.540] the
[02:53.540 --> 02:53.920] inheritance
[02:53.920 --> 02:54.440] [*]
[02:54.440 --> 02:54.560] games
[02:56.040 --> 02:56.040] um
[02:56.040 --> 02:56.520] and
[02:56.520 --> 02:56.780] it's
[02:56.780 --> 02:57.020] pretty
[02:57.020 --> 02:57.340] good
[03:08.840 --> 03:08.840] um
[03:08.840 --> 03:09.000] [*]
[03:09.000 --> 03:09.360] good
[03:09.360 --> 03:09.700] we
[03:09.700 --> 03:09.920] just
[03:09.920 --> 03:10.040] [*]
[03:10.040 --> 03:10.220] started
[03:10.220 --> 03:10.420] a
[03:10.420 --> 03:10.740] construction
[03:10.740 --> 03:11.020] [*]
[03:11.020 --> 03:11.500] business
[03:11.500 --> 03:12.020] uh
[03:12.020 --> 03:12.360] like
[03:12.360 --> 03:12.560] not
[03:12.560 --> 03:12.780] that
[03:12.780 --> 03:12.960] long
[03:12.960 --> 03:13.240] ago
[03:13.240 --> 03:13.720] so
[03:13.720 --> 03:14.840] [*]
[03:14.840 --> 03:15.120] yeah
[03:15.120 --> 03:15.620] it's
[03:15.620 --> 03:15.840] been
[03:15.840 --> 03:15.980] kind
[03:15.980 --> 03:16.180] of
[03:16.180 --> 03:16.600] crazy
[03:16.600 --> 03:17.540] [*]
[03:17.540 --> 03:17.960] and
[03:17.960 --> 03:18.300] so
[03:18.300 --> 03:18.580] it's
[03:18.580 --> 03:18.660] like
[03:18.660 --> 03:18.860] my
[03:18.860 --> 03:19.120] dad
[03:19.120 --> 03:19.240] and
[03:19.240 --> 03:19.360] my
[03:19.360 --> 03:19.560] two
[03:19.560 --> 03:19.900] brothers
[03:19.900 --> 03:20.540] work
[03:20.540 --> 03:21.140] [*]
[03:21.140 --> 03:21.340] and
[03:21.340 --> 03:21.760] it's
[03:21.760 --> 03:21.840] uh
[03:21.840 --> 03:22.000] [*]
[03:22.000 --> 03:22.260] yeah
[03:25.080 --> 03:26.160] [*]
[03:26.160 --> 03:27.000] um
[03:27.000 --> 03:27.380] a
[03:27.380 --> 03:27.680] little
[03:27.680 --> 03:27.940] bit
[03:27.940 --> 03:28.120] more
[03:28.120 --> 03:28.380] so
[03:28.380 --> 03:28.660] like
[03:28.660 --> 03:28.880] this
[03:28.880 --> 03:29.320] summer
[03:29.320 --> 03:29.860] i'm
[03:29.860 --> 03:30.080] gonna
[03:30.080 --> 03:30.500] work
[03:30.500 --> 03:30.920] more
[03:30.920 --> 03:31.240] because
[03:31.240 --> 03:31.600] i
[03:31.600 --> 03:32.000] don't
[03:32.000 --> 03:32.140] have
[03:32.140 --> 03:32.400] school
[03:32.400 --> 03:32.640] and
[03:32.640 --> 03:32.920] everything
[03:35.000 --> 03:35.240] [*]
[03:35.240 --> 03:35.640] so
[03:35.640 --> 03:35.800] not
[03:35.800 --> 03:36.180] much
[03:36.180 --> 03:36.380] like
[03:36.380 --> 03:36.700] yet
[03:36.700 --> 03:37.100] but
[03:37.100 --> 03:38.220] [*]
[03:38.220 --> 03:38.700] the
[03:38.700 --> 03:39.060] plan
[03:39.060 --> 03:39.200] is
[03:39.200 --> 03:39.380] for
[03:39.380 --> 03:39.580] me
[03:39.580 --> 03:39.660] to
[03:39.660 --> 03:39.820] be
[03:39.820 --> 03:39.980] more
[03:39.980 --> 03:40.360] involved
[03:48.840 --> 03:49.480] um
[03:49.480 --> 03:50.040] yeah
[03:50.040 --> 03:50.520] and
[03:50.520 --> 03:50.920] some
[03:50.920 --> 03:51.020] of
[03:51.020 --> 03:51.240] like
[03:51.240 --> 03:51.500] my
[03:51.500 --> 03:51.760] mom
[03:51.760 --> 03:52.000] does
[03:52.000 --> 03:52.240] like
[03:52.240 --> 03:52.420] the
[03:52.420 --> 03:53.000] bookkeeping
[03:53.000 --> 03:53.380] stuff
[03:53.380 --> 03:53.660] so
[03:53.660 --> 03:53.780] she
[03:53.780 --> 03:53.920] is
[03:53.920 --> 03:54.040] going
[03:54.040 --> 03:54.160] to
[03:54.160 --> 03:54.340] teach
[03:54.340 --> 03:54.540] me
[03:54.540 --> 03:54.700] like
[03:54.700 --> 03:55.340] quickbooks
[03:55.340 --> 03:55.640] too
[03:57.880 --> 03:57.880] um
[03:57.880 --> 03:57.980] yeah
[03:57.980 --> 03:58.200] gonna
[03:58.200 --> 03:58.500] work
[03:58.500 --> 03:58.840] on
[03:58.840 --> 03:58.980] my
[03:58.980 --> 04:01.280] [*]
[04:01.280 --> 04:01.560] other
[04:01.560 --> 04:01.620] books
[04:01.620 --> 04:01.620] too
[04:04.460 --> 04:04.800] [*]
[04:04.800 --> 04:05.200] yeah
[04:05.200 --> 04:05.840] [*]
[04:05.840 --> 04:06.240] yeah
[04:12.280 --> 04:12.280] um
[04:12.280 --> 04:12.280] yeah
[04:12.280 --> 04:12.420] yeah
[04:12.420 --> 04:12.740] it's
[04:12.740 --> 04:12.860] kind
[04:12.860 --> 04:13.000] of
[04:13.000 --> 04:13.320] crazy
[04:13.320 --> 04:14.300] [*]
[04:14.300 --> 04:14.540] but
[04:14.540 --> 04:14.820] the
[04:14.820 --> 04:15.160] work's
[04:15.160 --> 04:15.320] been
[04:15.320 --> 04:15.680] steady
[04:15.680 --> 04:15.880] so
[04:15.880 --> 04:16.260] that's
[04:16.260 --> 04:16.420] good
[04:18.920 --> 04:19.900] um
[04:21.680 --> 04:22.060] [*]
[04:22.060 --> 04:22.420] um
[04:25.560 --> 04:25.560] um
[04:25.640 --> 04:26.060] um
[04:26.060 --> 04:27.020] [*]
[04:27.020 --> 04:27.180] um
[04:27.180 --> 04:27.480] good
[04:27.480 --> 04:28.080] [*]
[04:28.080 --> 04:28.240] you
[04:28.240 --> 04:28.500] know
[04:28.500 --> 04:28.700] hanging
[04:28.700 --> 04:28.860] out
[04:28.860 --> 04:29.000] with
[04:29.000 --> 04:29.280] friends
[04:29.280 --> 04:29.700] some
[04:29.700 --> 04:30.000] i
[04:30.000 --> 04:31.020] [*]
[04:31.020 --> 04:31.580] mean
[04:31.580 --> 04:31.780] it's
[04:31.780 --> 04:31.900] been
[04:31.900 --> 04:32.160] harder
[04:32.160 --> 04:32.420] because
[04:32.420 --> 04:32.660] it's
[04:32.660 --> 04:32.760] been
[04:32.760 --> 04:33.000] [*]
[04:33.000 --> 04:33.100] cold
[04:33.100 --> 04:33.260] and
[04:33.260 --> 04:33.640] stuff
[04:33.640 --> 04:34.200] and
[04:34.200 --> 04:34.420] like
[04:34.420 --> 04:34.620] with
[04:34.620 --> 04:34.920] school
[04:34.920 --> 04:35.140] lots
[04:35.140 --> 04:35.280] of
[04:35.280 --> 04:35.620] homework
[04:35.620 --> 04:36.100] but
[04:36.100 --> 04:36.720] [*]
[04:36.720 --> 04:37.120] you
[04:37.120 --> 04:37.800] [*]
[04:37.800 --> 04:37.980] know
[04:37.980 --> 04:38.100] with
[04:38.100 --> 04:38.360] friends
[04:38.360 --> 04:38.860] um
[04:38.860 --> 04:39.480] [*]
[04:39.480 --> 04:40.000] i
[04:40.000 --> 04:40.160] go
[04:40.160 --> 04:40.400] to
[04:40.400 --> 04:40.620] like
[04:40.620 --> 04:40.840] a
[04:40.840 --> 04:41.100] church
[04:41.100 --> 04:41.360] [*]
[04:41.360 --> 04:41.480] group
[04:41.480 --> 04:41.760] on
[04:41.760 --> 04:41.940] [*]
[04:41.940 --> 04:42.060] most
[04:42.060 --> 04:42.980] saturdays
[04:42.980 --> 04:43.980] it's
[04:43.980 --> 04:44.160] called
[04:44.160 --> 04:44.520] fca
[04:44.520 --> 04:44.740] so
[04:44.740 --> 04:45.000] [*]
[04:45.000 --> 04:45.120] fellowship
[04:45.120 --> 04:45.460] of
[04:45.460 --> 04:45.760] christian
[04:45.760 --> 04:46.100] athletes
[04:46.100 --> 04:46.760] [*]
[04:46.760 --> 04:47.060] and
[04:47.060 --> 04:47.340] that's
[04:47.340 --> 04:47.480] really
[04:47.480 --> 04:47.740] fun
[04:47.740 --> 04:47.940] we
[04:47.940 --> 04:48.040] all
[04:48.040 --> 04:48.180] just
[04:48.180 --> 04:48.320] kind
[04:48.320 --> 04:48.420] of
[04:48.420 --> 04:48.560] hang
[04:48.560 --> 04:48.820] [*]
[04:48.820 --> 04:48.940] out
[04:48.940 --> 04:49.140] and
[04:49.140 --> 04:50.180] [*]
[04:50.180 --> 04:50.340] and
[04:50.340 --> 04:50.760] then
[04:50.760 --> 04:51.100] um
[04:51.100 --> 04:51.800] [*]
[04:51.800 --> 04:52.480] church
[04:52.480 --> 04:52.780] on
[05:05.460 --> 05:05.460] sunday
[05:05.460 --> 05:05.460] some
[05:05.460 --> 05:05.460] and
[05:05.460 --> 05:06.300] [*]
[05:06.300 --> 05:06.760] fca
[05:06.760 --> 05:06.760] yeah
[05:06.760 --> 05:07.340] um
[05:07.340 --> 05:08.040] yeah
[05:08.040 --> 05:08.780] [*]
[05:08.780 --> 05:09.560] it's
[05:09.560 --> 05:09.720] really
[05:09.720 --> 05:10.080] fun
[05:10.080 --> 05:10.580] like
[05:10.580 --> 05:10.960] we
[05:10.960 --> 05:11.100] have
[05:11.100 --> 05:11.200] a
[05:11.200 --> 05:11.380] pretty
[05:11.380 --> 05:11.680] small
[05:11.680 --> 05:12.160] school
[05:12.160 --> 05:12.620] [*]
[05:12.620 --> 05:12.940] so
[05:12.940 --> 05:13.280] like
[05:13.280 --> 05:13.600] everybody
[05:13.600 --> 05:13.820] kind
[05:13.820 --> 05:14.060] of
[05:14.060 --> 05:14.200] knows
[05:14.200 --> 05:14.560] everybody
[05:14.560 --> 05:15.420] [*]
[05:15.420 --> 05:16.160] so
[05:16.160 --> 05:16.440] it's
[05:16.440 --> 05:16.540] just
[05:16.540 --> 05:16.680] like
[05:16.680 --> 05:16.920] another
[05:16.920 --> 05:17.140] [*]
[05:17.140 --> 05:17.260] place
[05:17.260 --> 05:17.460] for
[05:17.460 --> 05:17.700] us
[05:17.700 --> 05:17.840] to
[05:17.840 --> 05:18.220] just
[05:18.220 --> 05:18.540] hang
[05:18.540 --> 05:18.820] out
[05:18.820 --> 05:18.980] and
[05:19.820 --> 05:20.240] play
[05:20.240 --> 05:20.540] games
[05:20.540 --> 05:20.800] and
[05:20.800 --> 05:20.960] kind
[05:20.960 --> 05:21.160] of
[05:21.160 --> 05:21.280] do
[05:21.280 --> 05:21.520] whatever
[05:22.320 --> 05:22.320] um
[05:22.320 --> 05:26.660] [*]
[05:26.660 --> 05:27.360] um
[05:27.360 --> 05:27.880] so
[05:27.880 --> 05:28.180] they
[05:28.180 --> 05:28.460] feed
[05:28.460 --> 05:28.660] [*]
[05:28.660 --> 05:28.760] us
[05:28.760 --> 05:29.040] every
[05:29.040 --> 05:29.380] time
[05:29.380 --> 05:29.640] so
[05:29.640 --> 05:30.120] like
[05:30.120 --> 05:30.500] [*]
[05:30.500 --> 05:30.620] uh
[05:30.620 --> 05:30.940] i
[05:30.940 --> 05:31.160] just
[05:31.160 --> 05:31.420] went
[05:31.420 --> 05:31.680] on
[05:31.680 --> 05:31.880] this
[05:31.880 --> 05:32.080] [*]
[05:32.080 --> 05:32.440] past
[05:32.440 --> 05:32.980] saturday
[05:32.980 --> 05:33.100] and
[05:33.100 --> 05:33.240] we
[05:33.240 --> 05:33.460] had
[05:33.460 --> 05:33.640] breakfast
[05:33.640 --> 05:34.520] [*]
[05:34.520 --> 05:35.100] and
[05:35.100 --> 05:35.560] then
[05:35.560 --> 05:36.280] um
[05:36.280 --> 05:36.820] normally
[05:36.820 --> 05:37.080] we
[05:37.080 --> 05:37.380] play
[05:37.380 --> 05:37.740] like
[05:37.740 --> 05:38.140] a
[05:38.140 --> 05:38.660] game
[05:38.660 --> 05:39.080] together
[05:39.080 --> 05:39.780] [*]
[05:39.780 --> 05:40.160] so
[05:40.160 --> 05:40.480] like
[05:40.480 --> 05:40.680] just
[05:40.680 --> 05:40.920] [*]
[05:40.920 --> 05:41.020] recently
[05:41.020 --> 05:41.260] we
[05:41.260 --> 05:41.520] did
[05:41.520 --> 05:41.700] kind
[05:41.700 --> 05:41.860] of
[05:41.860 --> 05:41.980] like
[05:41.980 --> 05:42.100] a
[05:42.100 --> 05:42.320] hot
[05:42.320 --> 05:42.480] [*]
[05:42.480 --> 05:42.620] potato
[05:42.620 --> 05:42.980] [*]
[05:42.980 --> 05:43.120] game
[05:43.120 --> 05:44.440] [*]
[05:44.440 --> 05:44.700] and
[05:44.700 --> 05:44.880] then
[05:44.880 --> 05:45.040] we
[05:45.040 --> 05:45.240] do
[05:45.240 --> 05:45.540] like
[05:45.540 --> 05:45.840] our
[05:45.840 --> 05:46.400] bible
[05:46.400 --> 05:46.860] study
[05:46.860 --> 05:47.280] part
[05:47.280 --> 05:47.500] and
[05:47.500 --> 05:47.680] then
[05:47.680 --> 05:47.800] we
[05:47.800 --> 05:47.980] just
[05:47.980 --> 05:48.100] kind
[05:48.100 --> 05:48.380] of
[05:48.380 --> 05:48.660] [*]
[05:48.660 --> 05:48.920] hang
[05:48.920 --> 05:49.300] [*]
[05:49.300 --> 05:49.420] out
[05:49.420 --> 05:49.840] and
[05:49.840 --> 05:50.500] [*]
[05:50.500 --> 05:50.820] talk
[05:50.820 --> 05:51.140] or
[05:51.140 --> 05:51.400] like
[05:51.400 --> 05:51.600] we
[05:51.600 --> 05:51.800] watched
[05:51.800 --> 05:51.940] a
[05:51.940 --> 05:52.240] football
[05:52.240 --> 05:52.660] game
[05:52.660 --> 05:52.820] game
[05:52.820 --> 05:53.120] and
[05:53.120 --> 05:54.140] [*]
[05:54.140 --> 05:54.360] just
[05:54.360 --> 05:54.540] kind
[05:54.540 --> 05:54.660] of
[05:54.660 --> 05:54.800] do
[05:54.800 --> 05:54.920] [*]
[05:54.920 --> 05:55.060] whatever
[05:57.220 --> 06:05.240] [*]
[06:05.240 --> 06:05.960] So
[06:05.960 --> 06:07.780] I'm
[06:07.780 --> 06:08.100] friends
[06:08.100 --> 06:08.380] like
[06:08.380 --> 06:08.540] my
[06:08.540 --> 06:08.780] main
[06:08.780 --> 06:09.020] friend
[06:09.020 --> 06:09.200] group
[06:09.200 --> 06:09.320] is
[06:09.320 --> 06:09.440] kind
[06:09.440 --> 06:09.540] of
[06:09.540 --> 06:09.760] there
[06:09.760 --> 06:10.060] but
[06:10.060 --> 06:10.340] there's
[06:10.340 --> 06:10.440] a
[06:10.440 --> 06:10.580] lot
[06:10.580 --> 06:10.660] of
[06:10.660 --> 06:10.980] people
[06:10.980 --> 06:11.400] there
[06:11.400 --> 06:11.960] [*]
[06:11.960 --> 06:12.300] like
[06:12.300 --> 06:12.460] there
[06:12.460 --> 06:12.760] was
[06:12.760 --> 06:13.040] like
[06:13.040 --> 06:13.240] I
[06:13.240 --> 06:13.400] think
[06:13.400 --> 06:13.540] our
[06:13.540 --> 06:13.780] last
[06:13.780 --> 06:14.060] meeting
[06:14.060 --> 06:14.180] had
[06:14.180 --> 06:14.380] like
[06:14.380 --> 06:14.760] 30
[06:14.760 --> 06:15.000] [*]
[06:15.000 --> 06:15.120] people
[06:15.300 --> 06:16.220] [*]
[06:16.220 --> 06:16.560] So
[06:16.560 --> 06:17.000] [*]
[06:17.000 --> 06:17.340] like
[06:17.340 --> 06:17.720] [*]
[06:17.720 --> 06:17.980] my
[06:17.980 --> 06:18.200] main
[06:18.200 --> 06:18.520] friends
[06:18.520 --> 06:18.840] go
[06:18.840 --> 06:19.140] but
[06:19.140 --> 06:19.360] then
[06:19.360 --> 06:19.640] there's
[06:19.640 --> 06:19.800] other
[06:19.800 --> 06:20.160] [*]
[06:20.160 --> 06:20.300] people
[06:20.400 --> 06:28.980] [*]
[06:28.980 --> 06:29.160] Yeah
[06:43.680 --> 06:44.320] [*]
[06:44.320 --> 06:45.140] I
[06:45.140 --> 06:48.440] [*]
[06:48.440 --> 06:50.980] don't
[06:50.980 --> 06:51.100] know
[06:51.180 --> 06:51.880] I've
[06:51.880 --> 06:52.140] been
[06:52.140 --> 06:52.300] I
[06:52.300 --> 06:52.500] feel
[06:52.500 --> 06:52.800] like
[06:52.800 --> 06:55.280] [*]
[06:55.280 --> 06:56.300] valuing
[06:56.300 --> 06:57.020] [*]
[06:57.020 --> 06:57.120] doing
[06:57.120 --> 06:58.620] [*]
[06:58.620 --> 06:58.840] more
[06:58.840 --> 06:59.340] stuff
[06:59.340 --> 06:59.580] than
[06:59.580 --> 06:59.740] like
[06:59.740 --> 06:59.980] being
[06:59.980 --> 07:00.160] on
[07:00.160 --> 07:00.320] my
[07:00.320 --> 07:00.660] phone
[07:01.700 --> 07:02.200] [*]
[07:02.200 --> 07:02.400] recently
[07:02.400 --> 07:03.260] [*]
[07:03.260 --> 07:03.520] especially
[07:03.520 --> 07:03.900] like
[07:03.900 --> 07:04.080] with
[07:04.080 --> 07:04.300] these
[07:04.300 --> 07:04.500] snow
[07:04.500 --> 07:04.720] [*]
[07:04.720 --> 07:04.860] days
[07:05.040 --> 07:05.360] [*]
[07:05.360 --> 07:05.860] Like
[07:05.860 --> 07:06.200] I've
[07:06.200 --> 07:06.540] been
[07:06.540 --> 07:06.940] [*]
[07:06.940 --> 07:07.120] like
[07:07.120 --> 07:07.600] reading
[07:07.600 --> 07:07.740] a
[07:07.740 --> 07:07.940] lot
[07:07.940 --> 07:08.060] of
[07:08.060 --> 07:08.340] stuff
[07:08.340 --> 07:08.700] and
[07:08.700 --> 07:08.940] just
[07:08.940 --> 07:09.220] doing
[07:09.220 --> 07:09.460] other
[07:09.460 --> 07:09.660] [*]
[07:09.660 --> 07:09.840] things
[07:10.040 --> 07:10.740] So
[07:10.740 --> 07:10.840] I
[07:10.840 --> 07:11.060] think
[07:11.060 --> 07:11.220] that's
[07:11.220 --> 07:11.380] a
[07:11.380 --> 07:11.820] change
